AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
65.0,2.0,21.0,1.0,3255.0,19.0,1.0,35.0,2.0,1.0,59182.27385034603,1,2016
44.0,4.0,21.0,1.0,3710.0,17.0,0.0,40.0,1.0,1.0,134146.48739411766,1,2016
44.0,2.0,21.0,1.0,2010.0,39.0,1.0,38.0,2.0,1.0,33142.073356193774,1,2016
20.0,1.0,16.0,5.0,4110.0,17.0,0.0,15.0,2.0,1.0,1380.9197231747407,1,2016
20.0,1.0,16.0,5.0,4110.0,17.0,12.0,20.0,2.0,1.0,2959.1136925173014,1,2016
59.0,8.0,20.0,1.0,6050.0,18.0,1.0,40.0,1.0,1.0,67073.24369705883,1,2016
60.0,1.0,20.0,1.0,3255.0,47.0,0.0,40.0,2.0,1.0,54250.41769615053,1,2016
60.0,1.0,19.0,1.0,8100.0,17.0,1.0,45.0,1.0,1.0,48332.190311115926,1,2016
26.0,1.0,21.0,5.0,5810.0,17.0,2.0,40.0,1.0,1.0,2860.4765694333914,1,2016
75.0,7.0,23.0,1.0,850.0,17.0,1.0,8.0,1.0,1.0,252511.03509480972,1,2016
53.0,6.0,21.0,1.0,5510.0,17.0,0.0,40.0,1.0,1.0,29591.136925173014,1,2016
50.0,1.0,20.0,1.0,4720.0,17.0,1.0,25.0,2.0,1.0,14795.568462586507,1,2016
20.0,1.0,19.0,5.0,4720.0,17.0,2.0,12.0,1.0,1.0,6904.598615873703,1,2016
69.0,6.0,22.0,1.0,4710.0,6.0,0.0,40.0,1.0,1.0,119548.19317769898,1,2016
67.0,6.0,19.0,1.0,940.0,17.0,1.0,15.0,2.0,1.0,18346.50489360727,1,2016
37.0,2.0,22.0,1.0,1020.0,210.0,0.0,40.0,1.0,6.0,123296.40385488757,6,2016
33.0,1.0,22.0,1.0,1020.0,210.0,1.0,40.0,2.0,6.0,54250.41769615053,6,2016
36.0,1.0,18.0,3.0,7840.0,17.0,0.0,35.0,2.0,1.0,19727.42461678201,1,2016
74.0,6.0,20.0,2.0,205.0,17.0,0.0,50.0,1.0,1.0,83249.73188282008,1,2016
61.0,3.0,22.0,1.0,230.0,17.0,0.0,40.0,1.0,1.0,68059.61492789793,1,2016
27.0,1.0,20.0,5.0,4110.0,17.0,0.0,28.0,2.0,1.0,19727.42461678201,1,2016
28.0,1.0,16.0,5.0,5240.0,104.0,2.0,35.0,2.0,1.0,24659.28077097751,1,2016
21.0,1.0,20.0,5.0,5860.0,29.0,17.0,40.0,2.0,1.0,19727.42461678201,1,2016
60.0,1.0,19.0,5.0,860.0,17.0,0.0,50.0,1.0,1.0,106922.64142295849,1,2016
50.0,2.0,15.0,5.0,3600.0,29.0,0.0,20.0,2.0,2.0,542.5041769615053,2,2016
54.0,7.0,22.0,1.0,800.0,17.0,0.0,60.0,1.0,1.0,4951.583578812285,1,2016
55.0,1.0,18.0,1.0,850.0,17.0,1.0,40.0,2.0,1.0,64311.404250709355,1,2016
35.0,2.0,22.0,5.0,136.0,17.0,0.0,40.0,2.0,2.0,11836.454770069206,2,2016
47.0,1.0,16.0,3.0,430.0,17.0,0.0,45.0,1.0,1.0,23672.90954013841,1,2016
69.0,2.0,22.0,1.0,2010.0,17.0,0.0,16.0,2.0,1.0,72508.14917898228,1,2016
76.0,1.0,19.0,1.0,4250.0,17.0,1.0,20.0,1.0,1.0,55779.29310395113,1,2016
57.0,5.0,24.0,1.0,5000.0,42.0,0.0,40.0,1.0,1.0,118364.54770069206,1,2016
55.0,6.0,23.0,1.0,3010.0,17.0,1.0,30.0,2.0,1.0,98637.12308391005,1,2016
60.0,2.0,21.0,3.0,4220.0,18.0,0.0,39.0,1.0,1.0,4833.219031111593,1,2016
18.0,1.0,14.0,5.0,4430.0,17.0,2.0,15.0,1.0,9.0,2465.928077097751,9,2016
51.0,1.0,21.0,3.0,120.0,332.0,13.0,40.0,2.0,2.0,36495.73554104672,2,2016
66.0,6.0,20.0,1.0,205.0,17.0,0.0,50.0,1.0,1.0,63127.75877370243,1,2016
66.0,6.0,20.0,1.0,5260.0,17.0,1.0,20.0,2.0,1.0,13809.197231747406,1,2016
32.0,1.0,16.0,1.0,3930.0,17.0,0.0,30.0,1.0,1.0,19727.42461678201,1,2016
28.0,1.0,21.0,1.0,2630.0,19.0,1.0,40.0,2.0,1.0,32550.250617690315,1,2016
40.0,2.0,21.0,1.0,3255.0,233.0,0.0,36.0,2.0,6.0,49318.56154195502,6,2016
41.0,1.0,21.0,1.0,4530.0,233.0,1.0,48.0,1.0,6.0,19727.42461678201,6,2016
47.0,1.0,21.0,1.0,1360.0,17.0,0.0,80.0,1.0,6.0,278353.9613427942,6,2016
47.0,2.0,21.0,1.0,2540.0,215.0,1.0,6.0,2.0,6.0,434.0033415692042,6,2016
28.0,1.0,21.0,1.0,5000.0,42.0,0.0,40.0,2.0,1.0,67073.24369705883,1,2016
28.0,1.0,21.0,1.0,800.0,34.0,1.0,50.0,1.0,1.0,88970.68502168686,1,2016
54.0,1.0,20.0,1.0,1530.0,17.0,0.0,40.0,1.0,1.0,71965.64500202077,1,2016
51.0,1.0,16.0,1.0,5000.0,373.0,1.0,40.0,2.0,1.0,65130.09237230581,1,2016
36.0,1.0,19.0,1.0,6355.0,17.0,0.0,40.0,1.0,1.0,69539.17177415658,1,2016
36.0,1.0,21.0,1.0,4710.0,17.0,1.0,38.0,2.0,1.0,98637.12308391005,1,2016
61.0,1.0,16.0,2.0,4510.0,17.0,0.0,40.0,2.0,1.0,15190.116954922149,1,2016
30.0,3.0,21.0,1.0,3800.0,17.0,0.0,65.0,1.0,1.0,53362.68358839534,1,2016
30.0,1.0,21.0,1.0,5240.0,17.0,1.0,45.0,2.0,1.0,34522.99307936852,1,2016
56.0,6.0,19.0,1.0,4820.0,17.0,1.0,10.0,1.0,1.0,230416.31952401387,1,2016
67.0,1.0,20.0,2.0,5700.0,17.0,0.0,40.0,2.0,1.0,41131.68032599049,1,2016
34.0,1.0,22.0,5.0,4760.0,17.0,2.0,40.0,1.0,1.0,24659.28077097751,1,2016
30.0,1.0,21.0,3.0,50.0,21.0,0.0,40.0,1.0,1.0,88773.41077551905,1,2016
60.0,6.0,21.0,3.0,410.0,316.0,0.0,40.0,2.0,1.0,22469.53663851471,1,2016
69.0,1.0,16.0,3.0,4940.0,17.0,13.0,25.0,2.0,1.0,65199.138358464545,1,2016
62.0,4.0,22.0,3.0,3230.0,17.0,0.0,30.0,2.0,1.0,89069.32214477078,1,2016
53.0,1.0,12.0,3.0,9600.0,462.0,5.0,20.0,1.0,2.0,4438.670538775952,2,2016
17.0,1.0,14.0,5.0,2630.0,17.0,10.0,5.0,1.0,9.0,197.2742461678201,9,2016
28.0,1.0,21.0,5.0,850.0,55.0,0.0,40.0,1.0,1.0,88773.41077551905,1,2016
28.0,1.0,23.0,5.0,3010.0,55.0,11.0,40.0,1.0,1.0,144996.57093334777,1,2016
64.0,1.0,20.0,1.0,3320.0,29.0,0.0,12.0,2.0,1.0,21897.44132462803,1,2016
61.0,1.0,19.0,1.0,6200.0,17.0,1.0,55.0,1.0,1.0,54250.41769615053,1,2016
32.0,1.0,21.0,3.0,9600.0,17.0,2.0,50.0,1.0,1.0,11836.454770069206,1,2016
54.0,2.0,21.0,5.0,2040.0,457.0,17.0,40.0,2.0,2.0,26632.023232655712,2,2016
39.0,1.0,10.0,1.0,310.0,314.0,0.0,40.0,2.0,8.0,19727.42461678201,8,2016
30.0,1.0,16.0,1.0,6440.0,314.0,1.0,45.0,1.0,8.0,78909.69846712804,8,2016
60.0,2.0,15.0,5.0,8965.0,17.0,17.0,30.0,1.0,1.0,20121.97310911765,1,2016
40.0,1.0,16.0,1.0,3600.0,17.0,0.0,40.0,2.0,1.0,26829.297478823533,1,2016
42.0,1.0,16.0,1.0,9130.0,17.0,1.0,70.0,1.0,1.0,49318.56154195502,1,2016
17.0,1.0,14.0,5.0,4020.0,17.0,2.0,20.0,1.0,1.0,3452.2993079368516,1,2016
23.0,2.0,21.0,5.0,910.0,17.0,0.0,40.0,2.0,1.0,47345.81908027682,1,2016
37.0,1.0,19.0,5.0,7020.0,17.0,0.0,40.0,1.0,6.0,35509.36431020762,6,2016
46.0,1.0,21.0,1.0,1965.0,39.0,0.0,40.0,1.0,1.0,104555.35046894466,1,2016
49.0,3.0,22.0,1.0,230.0,17.0,1.0,50.0,2.0,1.0,73977.84231293254,1,2016
30.0,5.0,21.0,5.0,120.0,17.0,0.0,48.0,1.0,1.0,143023.82847166958,1,2016
65.0,1.0,20.0,1.0,9130.0,17.0,0.0,60.0,1.0,1.0,26632.023232655712,1,2016
38.0,3.0,22.0,1.0,5860.0,17.0,0.0,40.0,2.0,1.0,59182.27385034603,1,2016
37.0,1.0,16.0,1.0,6220.0,17.0,1.0,40.0,1.0,1.0,83841.55462132354,1,2016
61.0,1.0,16.0,2.0,4230.0,303.0,0.0,40.0,2.0,8.0,25941.563371068343,8,2016
24.0,1.0,16.0,5.0,4020.0,303.0,2.0,40.0,1.0,8.0,17754.68215510381,8,2016
58.0,1.0,19.0,1.0,8220.0,17.0,0.0,40.0,1.0,2.0,26632.023232655712,2,2016
37.0,1.0,19.0,5.0,430.0,13.0,0.0,50.0,1.0,1.0,49318.56154195502,1,2016
37.0,1.0,24.0,3.0,2310.0,301.0,13.0,50.0,2.0,1.0,29591.136925173014,1,2016
63.0,6.0,16.0,1.0,4250.0,17.0,0.0,30.0,1.0,1.0,36495.73554104672,1,2016
63.0,1.0,19.0,1.0,3255.0,17.0,1.0,24.0,2.0,1.0,70032.35738957614,1,2016
53.0,1.0,20.0,1.0,7630.0,19.0,0.0,40.0,1.0,1.0,45373.07661859862,1,2016
53.0,1.0,16.0,1.0,4700.0,19.0,1.0,40.0,2.0,1.0,47345.81908027682,1,2016
32.0,1.0,16.0,3.0,520.0,110.0,2.0,40.0,1.0,1.0,33536.621848529416,1,2016
63.0,1.0,16.0,2.0,4760.0,17.0,0.0,30.0,2.0,1.0,14795.568462586507,1,2016
52.0,1.0,21.0,1.0,4710.0,17.0,0.0,45.0,1.0,1.0,138091.97231747408,1,2016
53.0,1.0,19.0,1.0,3420.0,27.0,1.0,45.0,2.0,1.0,88773.41077551905,1,2016
64.0,4.0,19.0,3.0,4650.0,17.0,0.0,20.0,2.0,1.0,39158.93786431229,1,2016
33.0,3.0,19.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,64114.130004541534,1,2016
46.0,3.0,18.0,1.0,3740.0,17.0,1.0,56.0,1.0,1.0,73977.84231293254,1,2016
30.0,1.0,21.0,5.0,2830.0,17.0,0.0,35.0,1.0,1.0,34522.99307936852,1,2016
26.0,1.0,16.0,5.0,310.0,42.0,12.0,45.0,1.0,1.0,29591.136925173014,1,2016
44.0,3.0,22.0,3.0,2320.0,17.0,2.0,45.0,2.0,1.0,58491.81398875866,1,2016
56.0,1.0,16.0,1.0,7340.0,17.0,1.0,55.0,1.0,1.0,29591.136925173014,1,2016
31.0,1.0,16.0,1.0,9120.0,303.0,0.0,21.0,2.0,1.0,7890.969846712804,1,2016
37.0,1.0,9.0,1.0,4200.0,303.0,1.0,50.0,1.0,1.0,51291.304003633224,1,2016
59.0,1.0,21.0,1.0,540.0,17.0,1.0,50.0,2.0,2.0,50304.93277279413,2,2016
37.0,1.0,15.0,3.0,4110.0,17.0,2.0,27.0,1.0,2.0,9863.712308391005,2,2016
31.0,1.0,16.0,5.0,8740.0,17.0,2.0,55.0,1.0,2.0,39652.12347973184,2,2016
49.0,2.0,21.0,1.0,2630.0,17.0,0.0,40.0,2.0,1.0,34522.99307936852,1,2016
55.0,1.0,16.0,1.0,4850.0,20.0,1.0,50.0,1.0,1.0,44386.705387759524,1,2016
22.0,3.0,21.0,5.0,4250.0,17.0,2.0,40.0,1.0,1.0,3945.484923356402,1,2016
18.0,1.0,19.0,5.0,5620.0,17.0,2.0,10.0,2.0,1.0,986.3712308391005,1,2016
67.0,1.0,16.0,1.0,4760.0,17.0,1.0,28.0,2.0,1.0,21700.16707846021,1,2016
28.0,1.0,16.0,1.0,6320.0,18.0,0.0,45.0,1.0,1.0,35509.36431020762,1,2016
32.0,1.0,18.0,1.0,4030.0,17.0,1.0,40.0,2.0,1.0,19727.42461678201,1,2016
32.0,1.0,18.0,5.0,4720.0,17.0,10.0,36.0,2.0,1.0,9469.163816055365,1,2016
36.0,1.0,21.0,1.0,120.0,303.0,0.0,55.0,1.0,1.0,42413.96292608132,1,2016
49.0,3.0,21.0,1.0,2540.0,55.0,0.0,25.0,2.0,1.0,10060.986554558825,1,2016
50.0,1.0,21.0,1.0,1460.0,55.0,1.0,40.0,1.0,1.0,226865.3830929931,1,2016
20.0,1.0,20.0,5.0,9620.0,17.0,2.0,20.0,2.0,1.0,9469.163816055365,1,2016
21.0,6.0,18.0,5.0,7150.0,17.0,0.0,35.0,1.0,1.0,118364.54770069206,1,2016
18.0,1.0,19.0,5.0,3420.0,17.0,13.0,35.0,2.0,1.0,9863.712308391005,1,2016
67.0,1.0,18.0,1.0,4600.0,17.0,0.0,15.0,1.0,1.0,36495.73554104672,1,2016
49.0,1.0,16.0,1.0,5840.0,17.0,1.0,40.0,2.0,1.0,29097.951309753465,1,2016
64.0,1.0,9.0,1.0,8220.0,303.0,0.0,40.0,2.0,1.0,26632.023232655712,1,2016
67.0,1.0,9.0,1.0,8965.0,303.0,1.0,50.0,1.0,1.0,25842.926247984433,1,2016
23.0,1.0,20.0,5.0,8965.0,17.0,2.0,40.0,2.0,1.0,23081.086801634952,1,2016
55.0,1.0,16.0,1.0,5840.0,17.0,0.0,50.0,2.0,1.0,62437.29891211506,1,2016
27.0,1.0,16.0,3.0,5620.0,17.0,2.0,40.0,2.0,1.0,7397.7842312932535,1,2016
53.0,1.0,19.0,3.0,4700.0,17.0,0.0,50.0,1.0,2.0,49318.56154195502,2,2016
43.0,7.0,23.0,1.0,850.0,36.0,1.0,50.0,1.0,1.0,495158.35788122844,1,2016
55.0,1.0,19.0,3.0,9130.0,17.0,0.0,48.0,1.0,1.0,44436.023949301474,1,2016
32.0,1.0,21.0,1.0,3255.0,17.0,0.0,36.0,2.0,1.0,2959.1136925173014,1,2016
35.0,3.0,22.0,1.0,3730.0,17.0,1.0,60.0,1.0,1.0,78909.69846712804,1,2016
54.0,1.0,18.0,5.0,160.0,17.0,0.0,40.0,1.0,1.0,49811.74715737458,1,2016
45.0,6.0,14.0,5.0,7630.0,120.0,11.0,20.0,1.0,1.0,986.3712308391005,1,2016
52.0,1.0,21.0,1.0,4710.0,17.0,0.0,37.0,2.0,1.0,79896.06969796713,1,2016
55.0,1.0,16.0,1.0,4220.0,17.0,1.0,28.0,1.0,1.0,8482.792585216264,1,2016
43.0,1.0,19.0,5.0,9130.0,17.0,0.0,40.0,1.0,2.0,60168.64508118513,2,2016
28.0,1.0,22.0,1.0,2000.0,4.0,0.0,20.0,2.0,1.0,9863.712308391005,1,2016
28.0,1.0,21.0,1.0,1020.0,20.0,1.0,45.0,1.0,1.0,69045.98615873704,1,2016
30.0,2.0,19.0,5.0,5700.0,17.0,0.0,35.0,2.0,2.0,23672.90954013841,2,2016
29.0,1.0,21.0,5.0,430.0,17.0,0.0,50.0,2.0,1.0,61155.01631202423,1,2016
37.0,1.0,17.0,1.0,5610.0,17.0,0.0,40.0,1.0,1.0,42413.96292608132,1,2016
29.0,1.0,18.0,1.0,5700.0,17.0,1.0,36.0,2.0,1.0,19530.15037061419,1,2016
18.0,1.0,17.0,5.0,7750.0,17.0,2.0,40.0,2.0,1.0,2860.4765694333914,1,2016
22.0,4.0,19.0,5.0,4640.0,36.0,17.0,20.0,2.0,2.0,1972.742461678201,2,2016
28.0,1.0,21.0,5.0,4760.0,17.0,0.0,48.0,1.0,1.0,58689.08823492648,1,2016
25.0,1.0,21.0,5.0,3255.0,31.0,13.0,40.0,2.0,1.0,52277.67523447233,1,2016
65.0,2.0,20.0,1.0,9620.0,17.0,0.0,10.0,1.0,1.0,6608.687246621973,1,2016
55.0,4.0,17.0,1.0,4610.0,17.0,1.0,54.0,2.0,1.0,14795.568462586507,1,2016
53.0,1.0,17.0,3.0,9150.0,1.0,0.0,40.0,1.0,1.0,20713.79584762111,1,2016
59.0,4.0,24.0,1.0,20.0,19.0,0.0,80.0,1.0,1.0,235249.53855512547,1,2016
56.0,4.0,16.0,1.0,5700.0,19.0,1.0,40.0,2.0,1.0,43893.51977233997,1,2016
38.0,1.0,21.0,1.0,430.0,26.0,0.0,5.0,2.0,1.0,4931.856154195502,1,2016
39.0,1.0,21.0,1.0,430.0,26.0,1.0,60.0,1.0,1.0,167683.10924264707,1,2016
59.0,1.0,16.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,69045.98615873704,1,2016
58.0,1.0,16.0,1.0,5610.0,17.0,1.0,28.0,1.0,1.0,17754.68215510381,1,2016
22.0,1.0,16.0,1.0,4850.0,17.0,0.0,60.0,2.0,1.0,29591.136925173014,1,2016
20.0,1.0,16.0,5.0,4510.0,17.0,5.0,60.0,2.0,1.0,19727.42461678201,1,2016
53.0,1.0,21.0,3.0,5620.0,17.0,2.0,32.0,1.0,1.0,22690.48379422267,1,2016
68.0,6.0,19.0,3.0,5510.0,28.0,0.0,9.0,1.0,1.0,25576.606015657875,1,2016
62.0,4.0,22.0,1.0,5240.0,17.0,1.0,40.0,2.0,2.0,47345.81908027682,2,2016
32.0,1.0,20.0,5.0,137.0,19.0,0.0,42.0,2.0,6.0,69045.98615873704,6,2016
29.0,1.0,21.0,5.0,1360.0,34.0,13.0,50.0,1.0,1.0,78909.69846712804,1,2016
49.0,7.0,21.0,1.0,710.0,55.0,0.0,50.0,1.0,1.0,46852.633464857274,1,2016
39.0,6.0,16.0,1.0,4250.0,303.0,0.0,40.0,1.0,8.0,13809.197231747406,8,2016
54.0,1.0,21.0,3.0,10.0,36.0,0.0,60.0,1.0,1.0,233967.25595503463,1,2016
30.0,1.0,21.0,3.0,4010.0,17.0,0.0,40.0,2.0,1.0,28604.765694333913,1,2016
38.0,7.0,23.0,1.0,2100.0,19.0,0.0,70.0,1.0,1.0,496144.72911206755,1,2016
40.0,2.0,21.0,1.0,4110.0,215.0,1.0,20.0,2.0,6.0,4438.670538775952,6,2016
26.0,1.0,22.0,5.0,710.0,103.0,17.0,40.0,1.0,1.0,2663.2023232655715,1,2016
47.0,5.0,20.0,1.0,1220.0,17.0,0.0,40.0,2.0,1.0,76936.95600544984,1,2016
44.0,1.0,16.0,1.0,9130.0,17.0,1.0,55.0,1.0,1.0,76936.95600544984,1,2016
25.0,1.0,19.0,5.0,1050.0,17.0,0.0,40.0,2.0,2.0,28604.765694333913,2,2016
67.0,7.0,21.0,1.0,4230.0,17.0,1.0,30.0,2.0,1.0,60365.91932735295,1,2016
37.0,3.0,17.0,5.0,5620.0,17.0,0.0,40.0,1.0,2.0,45373.07661859862,2,2016
55.0,1.0,16.0,1.0,5700.0,55.0,0.0,40.0,2.0,1.0,49318.56154195502,1,2016
59.0,1.0,16.0,1.0,7350.0,17.0,1.0,48.0,1.0,1.0,73977.84231293254,1,2016
22.0,1.0,18.0,5.0,4640.0,17.0,17.0,15.0,2.0,2.0,986.3712308391005,2,2016
45.0,1.0,16.0,1.0,8140.0,17.0,0.0,48.0,1.0,1.0,71018.72862041523,1,2016
46.0,4.0,19.0,1.0,4020.0,17.0,1.0,40.0,2.0,1.0,29591.136925173014,1,2016
72.0,2.0,22.0,1.0,2320.0,17.0,0.0,10.0,1.0,1.0,79402.88408254759,1,2016
62.0,3.0,21.0,3.0,2310.0,17.0,0.0,40.0,2.0,1.0,49811.74715737458,1,2016
37.0,1.0,21.0,1.0,4710.0,206.0,0.0,50.0,1.0,6.0,82855.18339048444,6,2016
37.0,1.0,18.0,1.0,630.0,55.0,1.0,40.0,2.0,1.0,53264.046465311425,1,2016
40.0,5.0,19.0,5.0,5820.0,17.0,0.0,40.0,2.0,1.0,51291.304003633224,1,2016
49.0,4.0,1.0,1.0,4610.0,463.0,0.0,80.0,2.0,2.0,25842.926247984433,2,2016
61.0,1.0,22.0,1.0,4530.0,463.0,1.0,40.0,1.0,2.0,22291.989816963673,2,2016
56.0,4.0,22.0,1.0,5940.0,17.0,0.0,38.0,2.0,1.0,72991.47108209344,1,2016
74.0,1.0,16.0,1.0,9130.0,17.0,1.0,30.0,1.0,1.0,75950.58477461073,1,2016
38.0,1.0,21.0,5.0,10.0,17.0,0.0,50.0,2.0,1.0,121323.66139320936,1,2016
64.0,1.0,20.0,1.0,3620.0,17.0,1.0,40.0,2.0,1.0,38419.159441182965,1,2016
31.0,1.0,21.0,1.0,2630.0,17.0,0.0,40.0,1.0,1.0,46359.447849437725,1,2016
30.0,1.0,21.0,1.0,950.0,454.0,1.0,40.0,2.0,2.0,37482.10677188582,2,2016
59.0,6.0,21.0,3.0,4250.0,17.0,0.0,5.0,1.0,1.0,57160.21282712588,1,2016
22.0,1.0,18.0,5.0,4250.0,17.0,2.0,40.0,1.0,1.0,27618.394463494813,1,2016
42.0,1.0,21.0,1.0,350.0,233.0,0.0,40.0,1.0,6.0,59182.27385034603,6,2016
43.0,1.0,23.0,1.0,3255.0,233.0,1.0,40.0,2.0,6.0,59182.27385034603,6,2016
37.0,2.0,19.0,4.0,2300.0,17.0,0.0,40.0,2.0,1.0,39080.028165845164,1,2016
51.0,1.0,19.0,5.0,9620.0,303.0,2.0,40.0,1.0,1.0,39454.84923356402,1,2016
57.0,1.0,16.0,3.0,6230.0,17.0,0.0,60.0,1.0,1.0,78909.69846712804,1,2016
47.0,1.0,16.0,1.0,5240.0,17.0,0.0,60.0,1.0,1.0,77923.32723628894,1,2016
51.0,1.0,17.0,1.0,410.0,17.0,1.0,40.0,2.0,1.0,23672.90954013841,1,2016
60.0,3.0,16.0,1.0,7210.0,17.0,0.0,40.0,1.0,1.0,67073.24369705883,1,2016
60.0,1.0,16.0,1.0,5100.0,17.0,1.0,40.0,2.0,1.0,23278.361047802773,1,2016
55.0,1.0,16.0,1.0,4760.0,17.0,0.0,40.0,1.0,1.0,34522.99307936852,1,2016
54.0,1.0,18.0,1.0,5240.0,17.0,1.0,37.0,2.0,1.0,59182.27385034603,1,2016
43.0,1.0,15.0,5.0,9620.0,313.0,0.0,40.0,1.0,1.0,21700.16707846021,1,2016
45.0,1.0,21.0,1.0,7330.0,17.0,0.0,47.0,1.0,1.0,48332.190311115926,1,2016
44.0,1.0,19.0,1.0,7750.0,17.0,1.0,40.0,2.0,1.0,9271.889569887544,1,2016
41.0,7.0,16.0,1.0,6355.0,17.0,0.0,50.0,1.0,1.0,101793.51102259516,1,2016
35.0,1.0,12.0,1.0,4700.0,17.0,1.0,35.0,2.0,1.0,21700.16707846021,1,2016
41.0,1.0,22.0,1.0,430.0,36.0,0.0,50.0,2.0,6.0,144996.57093334777,6,2016
51.0,2.0,21.0,1.0,100.0,17.0,0.0,50.0,1.0,1.0,103342.11385501256,1,2016
47.0,2.0,21.0,1.0,3160.0,18.0,1.0,20.0,2.0,1.0,63127.75877370243,1,2016
81.0,1.0,18.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,51094.0297574654,1,2016
58.0,1.0,19.0,5.0,9620.0,17.0,2.0,40.0,1.0,1.0,22982.449678551042,1,2016
32.0,2.0,22.0,1.0,2340.0,17.0,0.0,40.0,1.0,1.0,44386.705387759524,1,2016
33.0,4.0,22.0,1.0,2320.0,17.0,1.0,45.0,2.0,1.0,47345.81908027682,1,2016
64.0,1.0,16.0,1.0,4850.0,17.0,0.0,50.0,1.0,1.0,372848.32525717997,1,2016
62.0,2.0,16.0,1.0,5700.0,17.0,1.0,22.0,2.0,1.0,12822.826000908306,1,2016
28.0,1.0,16.0,5.0,9620.0,17.0,0.0,56.0,1.0,8.0,39454.84923356402,8,2016
28.0,1.0,16.0,5.0,4700.0,303.0,13.0,45.0,2.0,8.0,44386.705387759524,8,2016
29.0,6.0,17.0,2.0,4600.0,303.0,0.0,25.0,2.0,8.0,2959.1136925173014,8,2016
30.0,1.0,20.0,5.0,6120.0,17.0,0.0,50.0,1.0,1.0,39454.84923356402,1,2016
59.0,4.0,22.0,2.0,2310.0,17.0,0.0,50.0,2.0,1.0,71166.6843050411,1,2016
44.0,1.0,21.0,1.0,800.0,17.0,0.0,40.0,1.0,1.0,69045.98615873704,1,2016
43.0,1.0,21.0,1.0,120.0,17.0,1.0,43.0,2.0,1.0,34522.99307936852,1,2016
32.0,1.0,20.0,5.0,800.0,17.0,0.0,50.0,2.0,1.0,52080.40098830451,1,2016
38.0,3.0,21.0,1.0,8620.0,26.0,0.0,41.0,1.0,1.0,55236.788926989626,1,2016
36.0,2.0,21.0,1.0,2010.0,19.0,1.0,40.0,2.0,1.0,39454.84923356402,1,2016
