AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
19.0,2.0,19.0,5.0,5240.0,17.0,38.0,5.0,1.0,6.0,873.6612909178136,6,2021
21.0,1.0,19.0,5.0,4760.0,119.0,38.0,25.0,2.0,1.0,7862.951618260323,1,2021
18.0,1.0,16.0,5.0,4010.0,51.0,38.0,10.0,2.0,1.0,13104.919363767205,1,2021
19.0,3.0,18.0,5.0,3960.0,17.0,38.0,35.0,1.0,1.0,3494.6451636712545,1,2021
19.0,1.0,16.0,5.0,9620.0,12.0,38.0,23.0,1.0,2.0,3319.9129054876917,2,2021
18.0,1.0,17.0,5.0,1050.0,461.0,38.0,8.0,2.0,2.0,751.3487101893197,2,2021
20.0,1.0,19.0,5.0,4720.0,17.0,38.0,25.0,2.0,1.0,864.9246780086355,1,2021
46.0,1.0,16.0,5.0,4020.0,17.0,37.0,4.0,1.0,2.0,524.1967745506881,2,2021
32.0,2.0,22.0,5.0,5400.0,17.0,38.0,26.0,2.0,1.0,17473.225818356274,1,2021
21.0,1.0,19.0,5.0,4640.0,6.0,38.0,99.0,1.0,1.0,2044.3674207476838,1,2021
18.0,5.0,16.0,5.0,9830.0,26.0,38.0,62.0,1.0,9.0,44556.725836808495,9,2021
20.0,1.0,19.0,5.0,4110.0,17.0,38.0,35.0,1.0,1.0,3931.4758091301615,1,2021
41.0,1.0,17.0,5.0,8990.0,17.0,38.0,30.0,1.0,1.0,12842.820976491861,1,2021
19.0,1.0,18.0,5.0,4020.0,17.0,38.0,30.0,1.0,1.0,2620.983872753441,1,2021
22.0,1.0,19.0,5.0,4640.0,17.0,38.0,10.0,1.0,2.0,5241.967745506882,2,2021
33.0,2.0,22.0,5.0,102.0,17.0,38.0,52.0,2.0,1.0,17473.225818356274,1,2021
20.0,1.0,19.0,5.0,5400.0,17.0,38.0,28.0,2.0,1.0,7862.951618260323,1,2021
22.0,2.0,19.0,5.0,3870.0,6.0,38.0,16.0,1.0,9.0,2795.7161309370035,9,2021
23.0,1.0,19.0,5.0,9645.0,449.0,38.0,10.0,2.0,1.0,4368.306454589068,1,2021
19.0,4.0,19.0,5.0,4621.0,17.0,38.0,13.0,1.0,1.0,2620.983872753441,1,2021
65.0,2.0,24.0,5.0,2040.0,17.0,38.0,60.0,1.0,1.0,34072.79034579473,1,2021
20.0,1.0,16.0,5.0,4720.0,26.0,38.0,12.0,2.0,1.0,4193.574196405505,1,2021
21.0,1.0,19.0,5.0,4760.0,17.0,38.0,10.0,2.0,1.0,3494.6451636712545,1,2021
28.0,5.0,18.0,5.0,9830.0,36.0,38.0,30.0,1.0,2.0,36693.77421854817,2,2021
19.0,1.0,19.0,5.0,3640.0,17.0,38.0,46.0,1.0,1.0,1747.3225818356273,1,2021
21.0,1.0,19.0,5.0,5510.0,17.0,38.0,20.0,1.0,1.0,1747.3225818356273,1,2021
34.0,2.0,22.0,5.0,2040.0,6.0,38.0,40.0,1.0,6.0,6989.290327342509,6,2021
22.0,1.0,21.0,5.0,3520.0,17.0,38.0,45.0,2.0,1.0,6989.290327342509,1,2021
20.0,2.0,19.0,5.0,2722.0,6.0,38.0,10.0,1.0,9.0,349.46451636712544,9,2021
20.0,1.0,19.0,5.0,5860.0,17.0,38.0,3.0,2.0,1.0,174.73225818356272,1,2021
19.0,4.0,18.0,5.0,4621.0,17.0,38.0,10.0,2.0,1.0,3057.8145182123476,1,2021
20.0,4.0,16.0,5.0,1555.0,247.0,38.0,10.0,1.0,6.0,2708.3500018452223,6,2021
18.0,1.0,18.0,5.0,4720.0,51.0,38.0,20.0,1.0,9.0,2620.983872753441,9,2021
20.0,2.0,19.0,5.0,4640.0,17.0,38.0,6.0,1.0,1.0,1048.3935491013763,1,2021
21.0,1.0,19.0,5.0,9645.0,17.0,38.0,15.0,1.0,1.0,2184.153227294534,1,2021
21.0,1.0,19.0,5.0,9620.0,36.0,38.0,40.0,1.0,1.0,524.1967745506881,1,2021
19.0,6.0,18.0,5.0,2350.0,119.0,38.0,4.0,2.0,1.0,3494.6451636712545,1,2021
22.0,1.0,19.0,5.0,4640.0,469.0,38.0,20.0,2.0,1.0,17473.225818356274,1,2021
19.0,1.0,16.0,5.0,4055.0,17.0,37.0,40.0,2.0,1.0,8736.612909178137,1,2021
18.0,4.0,18.0,5.0,4640.0,17.0,38.0,30.0,2.0,3.0,20967.87098202753,3,2021
19.0,1.0,19.0,5.0,3960.0,17.0,38.0,8.0,2.0,1.0,436.8306454589068,1,2021
22.0,1.0,14.0,5.0,8800.0,17.0,37.0,40.0,2.0,1.0,218.4153227294534,1,2021
19.0,4.0,18.0,5.0,5400.0,17.0,38.0,5.0,1.0,8.0,873.6612909178136,8,2021
33.0,2.0,22.0,5.0,2060.0,44.0,38.0,24.0,1.0,1.0,17473.225818356274,1,2021
18.0,1.0,18.0,5.0,3960.0,6.0,38.0,20.0,2.0,6.0,13104.919363767205,6,2021
21.0,1.0,16.0,5.0,4055.0,26.0,37.0,9.0,1.0,9.0,157.25903236520645,9,2021
21.0,2.0,19.0,5.0,4622.0,55.0,38.0,25.0,2.0,1.0,3844.10968003838,1,2021
41.0,2.0,21.0,4.0,4655.0,13.0,38.0,40.0,2.0,2.0,29704.483891205662,2,2021
18.0,1.0,16.0,5.0,4720.0,22.0,38.0,99.0,2.0,1.0,3931.4758091301615,1,2021
19.0,5.0,16.0,5.0,1555.0,4.0,38.0,40.0,1.0,2.0,26209.83872753441,2,2021
20.0,1.0,19.0,5.0,2545.0,17.0,38.0,15.0,1.0,2.0,1747.3225818356273,2,2021
19.0,1.0,16.0,5.0,4150.0,17.0,38.0,10.0,2.0,1.0,4368.306454589068,1,2021
19.0,1.0,19.0,5.0,4055.0,17.0,38.0,16.0,2.0,1.0,4368.306454589068,1,2021
22.0,2.0,19.0,5.0,4435.0,17.0,38.0,2.0,1.0,1.0,262.09838727534407,1,2021
23.0,1.0,19.0,5.0,4130.0,17.0,38.0,15.0,2.0,2.0,10396.569361921982,2,2021
21.0,1.0,19.0,5.0,9620.0,333.0,38.0,38.0,2.0,2.0,7862.951618260323,2,2021
20.0,1.0,19.0,5.0,3930.0,17.0,38.0,10.0,2.0,1.0,11182.864523748014,1,2021
19.0,3.0,18.0,5.0,4251.0,12.0,38.0,15.0,1.0,1.0,1747.3225818356273,1,2021
20.0,1.0,16.0,5.0,4640.0,6.0,38.0,99.0,1.0,1.0,2044.3674207476838,1,2021
61.0,2.0,22.0,5.0,2040.0,457.0,38.0,40.0,2.0,2.0,22190.996789312467,2,2021
21.0,1.0,16.0,5.0,4600.0,17.0,38.0,24.0,2.0,1.0,4193.574196405505,1,2021
30.0,5.0,18.0,5.0,4500.0,17.0,38.0,30.0,1.0,1.0,45692.48551500165,1,2021
20.0,4.0,19.0,5.0,5860.0,17.0,38.0,30.0,2.0,1.0,26209.83872753441,1,2021
32.0,2.0,22.0,5.0,2016.0,17.0,38.0,40.0,1.0,1.0,6989.290327342509,1,2021
22.0,1.0,19.0,5.0,5740.0,19.0,38.0,4.0,2.0,1.0,611.5629036424696,1,2021
21.0,2.0,19.0,5.0,2205.0,12.0,38.0,20.0,2.0,1.0,8789.032586633206,1,2021
21.0,1.0,19.0,5.0,4150.0,17.0,38.0,36.0,2.0,1.0,6290.3612946082585,1,2021
18.0,1.0,18.0,5.0,7750.0,51.0,38.0,40.0,1.0,1.0,6989.290327342509,1,2021
19.0,1.0,18.0,5.0,4720.0,17.0,38.0,10.0,2.0,1.0,2358.8854854780966,1,2021
20.0,2.0,19.0,5.0,4220.0,453.0,38.0,48.0,1.0,2.0,3494.6451636712545,2,2021
30.0,4.0,14.0,5.0,6260.0,17.0,37.0,48.0,1.0,2.0,13629.116138317893,2,2021
20.0,5.0,16.0,5.0,1970.0,6.0,38.0,40.0,2.0,9.0,2009.4209691109713,9,2021
18.0,1.0,16.0,5.0,4435.0,17.0,38.0,38.0,1.0,1.0,3232.5467763959105,1,2021
21.0,2.0,19.0,5.0,2722.0,55.0,38.0,60.0,1.0,2.0,6115.629036424695,2,2021
18.0,1.0,18.0,5.0,4110.0,17.0,38.0,35.0,1.0,1.0,6989.290327342509,1,2021
52.0,2.0,22.0,5.0,2040.0,210.0,38.0,35.0,1.0,6.0,24462.51614569878,6,2021
33.0,2.0,22.0,5.0,102.0,17.0,38.0,52.0,2.0,1.0,17473.225818356274,1,2021
21.0,1.0,19.0,5.0,4140.0,17.0,38.0,25.0,1.0,2.0,8736.612909178137,2,2021
19.0,4.0,19.0,5.0,4621.0,17.0,38.0,13.0,1.0,1.0,2620.983872753441,1,2021
23.0,2.0,19.0,5.0,1065.0,240.0,38.0,20.0,2.0,6.0,4630.404841864412,6,2021
39.0,1.0,16.0,5.0,8800.0,6.0,37.0,40.0,1.0,1.0,43683.06454589068,1,2021
19.0,1.0,19.0,5.0,4720.0,17.0,38.0,35.0,2.0,9.0,4193.574196405505,9,2021
35.0,2.0,19.0,5.0,3930.0,17.0,38.0,40.0,1.0,2.0,7251.388714617853,2,2021
22.0,1.0,16.0,5.0,2640.0,109.0,38.0,8.0,2.0,1.0,698.9290327342509,1,2021
19.0,1.0,19.0,5.0,3602.0,17.0,38.0,32.0,2.0,2.0,4193.574196405505,2,2021
20.0,4.0,16.0,5.0,1555.0,17.0,38.0,10.0,1.0,2.0,1310.4919363767206,2,2021
20.0,1.0,19.0,5.0,2205.0,17.0,38.0,10.0,1.0,1.0,13454.38388013433,1,2021
21.0,2.0,19.0,5.0,3960.0,41.0,38.0,20.0,1.0,1.0,10309.203232830201,1,2021
19.0,2.0,19.0,5.0,1720.0,48.0,38.0,40.0,1.0,1.0,8736.612909178137,1,2021
20.0,2.0,19.0,5.0,5860.0,4.0,38.0,4.0,1.0,9.0,969.7640329187732,9,2021
18.0,4.0,19.0,5.0,4640.0,17.0,38.0,10.0,1.0,9.0,1048.3935491013763,9,2021
19.0,1.0,19.0,5.0,4435.0,17.0,38.0,15.0,2.0,1.0,1572.5903236520646,1,2021
71.0,1.0,21.0,5.0,5850.0,17.0,38.0,40.0,1.0,1.0,20810.61194966232,1,2021
27.0,1.0,21.0,5.0,8760.0,333.0,38.0,52.0,1.0,2.0,15725.903236520646,2,2021
26.0,1.0,14.0,1.0,2740.0,48.0,37.0,80.0,2.0,1.0,38441.0968003838,1,2021
18.0,1.0,16.0,5.0,4220.0,17.0,38.0,30.0,2.0,1.0,174.73225818356272,1,2021
42.0,1.0,17.0,5.0,8990.0,17.0,38.0,30.0,1.0,1.0,14415.411300143925,1,2021
20.0,4.0,19.0,5.0,4640.0,17.0,38.0,13.0,2.0,1.0,1135.7596781931577,1,2021
23.0,1.0,16.0,1.0,7200.0,17.0,37.0,20.0,1.0,1.0,104.83935491013764,1,2021
71.0,2.0,22.0,5.0,726.0,17.0,38.0,5.0,1.0,1.0,15988.00162379599,1,2021
36.0,1.0,17.0,5.0,8710.0,17.0,37.0,40.0,1.0,2.0,6814.558069158947,2,2021
49.0,1.0,19.0,5.0,5350.0,15.0,38.0,50.0,1.0,1.0,1747.3225818356273,1,2021
19.0,4.0,18.0,5.0,2205.0,17.0,38.0,8.0,1.0,2.0,786.2951618260323,2,2021
19.0,3.0,19.0,5.0,4621.0,210.0,38.0,15.0,1.0,1.0,5241.967745506882,1,2021
19.0,1.0,16.0,5.0,3960.0,17.0,38.0,40.0,2.0,1.0,3407.2790345794733,1,2021
66.0,2.0,22.0,5.0,2040.0,17.0,38.0,40.0,1.0,1.0,34946.45163671255,1,2021
38.0,6.0,19.0,5.0,4510.0,17.0,37.0,40.0,2.0,1.0,16075.36775288777,1,2021
71.0,1.0,21.0,5.0,5850.0,17.0,38.0,40.0,1.0,1.0,20810.61194966232,1,2021
46.0,2.0,16.0,5.0,4220.0,17.0,38.0,4.0,1.0,2.0,9601.537587186773,2,2021
22.0,1.0,21.0,5.0,9620.0,55.0,38.0,10.0,2.0,1.0,1747.3225818356273,1,2021
18.0,1.0,18.0,5.0,4055.0,17.0,38.0,14.0,2.0,1.0,10047.104845554857,1,2021
19.0,3.0,19.0,5.0,4622.0,26.0,38.0,40.0,1.0,1.0,8037.683876443885,1,2021
19.0,1.0,18.0,5.0,1920.0,207.0,38.0,3.0,2.0,6.0,1048.3935491013763,6,2021
32.0,2.0,22.0,5.0,5400.0,17.0,38.0,26.0,2.0,1.0,17473.225818356274,1,2021
23.0,5.0,16.0,5.0,9825.0,37.0,38.0,70.0,1.0,2.0,21841.53227294534,2,2021
19.0,1.0,18.0,5.0,9640.0,4.0,38.0,35.0,1.0,1.0,5678.798390965789,1,2021
22.0,4.0,19.0,5.0,5860.0,210.0,38.0,20.0,1.0,6.0,4368.306454589068,6,2021
52.0,2.0,22.0,5.0,2040.0,210.0,38.0,35.0,1.0,6.0,24462.51614569878,6,2021
18.0,1.0,18.0,5.0,2722.0,17.0,38.0,10.0,2.0,6.0,1310.4919363767206,6,2021
23.0,1.0,19.0,5.0,9645.0,17.0,38.0,30.0,2.0,1.0,4455.672583680849,1,2021
20.0,1.0,19.0,5.0,4720.0,19.0,38.0,30.0,1.0,2.0,3494.6451636712545,2,2021
61.0,2.0,22.0,5.0,2040.0,457.0,38.0,40.0,2.0,2.0,22190.996789312467,2,2021
24.0,1.0,19.0,5.0,2205.0,119.0,38.0,10.0,1.0,9.0,13454.38388013433,9,2021
34.0,2.0,22.0,5.0,2040.0,6.0,38.0,40.0,1.0,6.0,6989.290327342509,6,2021
18.0,1.0,16.0,5.0,4940.0,17.0,38.0,9.0,2.0,6.0,349.46451636712544,6,2021
41.0,2.0,22.0,5.0,2040.0,457.0,38.0,40.0,2.0,2.0,29180.287116654974,2,2021
41.0,2.0,21.0,4.0,4655.0,13.0,38.0,40.0,2.0,2.0,29704.483891205662,2,2021
59.0,2.0,13.0,5.0,8990.0,17.0,38.0,32.0,2.0,1.0,38091.632284016676,1,2021
41.0,2.0,21.0,4.0,4655.0,13.0,38.0,40.0,2.0,2.0,29704.483891205662,2,2021
20.0,5.0,19.0,5.0,4220.0,27.0,38.0,35.0,1.0,1.0,15376.43872015352,1,2021
22.0,1.0,19.0,5.0,5740.0,19.0,38.0,4.0,2.0,1.0,611.5629036424696,1,2021
20.0,1.0,19.0,5.0,1545.0,17.0,38.0,20.0,1.0,1.0,436.8306454589068,1,2021
20.0,4.0,16.0,5.0,1555.0,17.0,38.0,10.0,1.0,2.0,1310.4919363767206,2,2021
33.0,2.0,22.0,5.0,102.0,17.0,38.0,52.0,2.0,1.0,17473.225818356274,1,2021
78.0,2.0,23.0,5.0,2040.0,17.0,38.0,20.0,1.0,1.0,65524.59681883602,1,2021
20.0,1.0,19.0,5.0,2545.0,17.0,38.0,15.0,1.0,2.0,1747.3225818356273,2,2021
45.0,1.0,17.0,5.0,7750.0,17.0,37.0,40.0,1.0,2.0,2620.983872753441,2,2021
19.0,1.0,19.0,5.0,3603.0,17.0,38.0,35.0,2.0,1.0,5241.967745506882,1,2021
26.0,4.0,23.0,5.0,2170.0,210.0,38.0,15.0,2.0,6.0,43691.80115879986,6,2021
18.0,1.0,18.0,5.0,7840.0,17.0,38.0,15.0,1.0,1.0,2620.983872753441,1,2021
18.0,1.0,18.0,5.0,2006.0,17.0,38.0,40.0,1.0,1.0,2620.983872753441,1,2021
19.0,1.0,19.0,5.0,4760.0,17.0,38.0,15.0,1.0,1.0,620.2995165516477,1,2021
19.0,1.0,19.0,5.0,4220.0,17.0,38.0,40.0,1.0,1.0,4455.672583680849,1,2021
18.0,1.0,18.0,5.0,4110.0,17.0,38.0,35.0,1.0,1.0,6989.290327342509,1,2021
34.0,1.0,19.0,5.0,5610.0,36.0,38.0,45.0,1.0,9.0,18783.717754732992,9,2021
18.0,1.0,18.0,5.0,4720.0,17.0,38.0,15.0,2.0,1.0,4368.306454589068,1,2021
58.0,2.0,21.0,5.0,2016.0,457.0,38.0,40.0,2.0,2.0,30053.94840757279,2,2021
22.0,1.0,11.0,5.0,6515.0,17.0,37.0,38.0,1.0,1.0,34509.620991253636,1,2021
21.0,2.0,19.0,5.0,2205.0,12.0,38.0,20.0,2.0,1.0,8789.032586633206,1,2021
18.0,1.0,18.0,5.0,4010.0,26.0,38.0,60.0,1.0,1.0,12580.722589216517,1,2021
19.0,2.0,19.0,5.0,1720.0,17.0,38.0,40.0,1.0,1.0,8736.612909178137,1,2021
27.0,1.0,17.0,5.0,4020.0,17.0,37.0,19.0,1.0,9.0,174.73225818356272,9,2021
20.0,2.0,19.0,5.0,4220.0,453.0,38.0,48.0,1.0,2.0,3494.6451636712545,2,2021
21.0,6.0,19.0,5.0,4600.0,17.0,38.0,16.0,2.0,1.0,873.6612909178136,1,2021
19.0,1.0,19.0,5.0,4720.0,17.0,38.0,25.0,2.0,9.0,6115.629036424695,9,2021
21.0,1.0,19.0,5.0,1545.0,39.0,38.0,20.0,1.0,1.0,436.8306454589068,1,2021
22.0,1.0,18.0,5.0,6050.0,17.0,38.0,30.0,1.0,9.0,30578.145182123477,9,2021
19.0,1.0,18.0,5.0,9640.0,4.0,38.0,35.0,1.0,1.0,5678.798390965789,1,2021
20.0,1.0,19.0,5.0,4850.0,17.0,38.0,40.0,2.0,1.0,8736.612909178137,1,2021
20.0,1.0,19.0,5.0,5510.0,17.0,38.0,10.0,1.0,1.0,698.9290327342509,1,2021
19.0,2.0,19.0,5.0,5740.0,17.0,38.0,10.0,1.0,1.0,1223.1258072849391,1,2021
41.0,1.0,19.0,1.0,4030.0,303.0,37.0,8.0,1.0,8.0,1485.2241945602832,8,2021
19.0,1.0,18.0,5.0,4350.0,17.0,38.0,10.0,2.0,1.0,4368.306454589068,1,2021
20.0,2.0,19.0,5.0,5850.0,6.0,38.0,9.0,2.0,9.0,1747.3225818356273,9,2021
21.0,1.0,19.0,5.0,4950.0,48.0,38.0,85.0,1.0,1.0,3494.6451636712545,1,2021
42.0,6.0,18.0,3.0,6355.0,17.0,37.0,40.0,1.0,1.0,4630.404841864412,1,2021
21.0,2.0,19.0,5.0,4640.0,17.0,38.0,20.0,2.0,1.0,1135.7596781931577,1,2021
18.0,2.0,18.0,5.0,4622.0,17.0,38.0,20.0,2.0,1.0,8736.612909178137,1,2021
31.0,1.0,16.0,1.0,3601.0,29.0,37.0,40.0,2.0,2.0,1834.6887109274087,2,2021
21.0,1.0,19.0,5.0,440.0,17.0,38.0,16.0,2.0,1.0,13978.580654685018,1,2021
21.0,1.0,21.0,5.0,4640.0,17.0,38.0,10.0,1.0,1.0,5241.967745506882,1,2021
21.0,1.0,19.0,5.0,4640.0,6.0,38.0,20.0,2.0,1.0,3669.3774218548174,1,2021
23.0,1.0,19.0,5.0,9645.0,17.0,38.0,30.0,2.0,1.0,4455.672583680849,1,2021
20.0,2.0,16.0,5.0,3960.0,39.0,38.0,30.0,2.0,9.0,1572.5903236520646,9,2021
18.0,1.0,16.0,5.0,2545.0,17.0,38.0,10.0,2.0,1.0,4368.306454589068,1,2021
19.0,1.0,19.0,5.0,4110.0,24.0,38.0,30.0,2.0,1.0,3494.6451636712545,1,2021
21.0,1.0,19.0,5.0,2350.0,218.0,38.0,12.0,1.0,1.0,786.2951618260323,1,2021
19.0,4.0,19.0,5.0,9645.0,17.0,38.0,11.0,1.0,2.0,1747.3225818356273,2,2021
20.0,1.0,20.0,5.0,3930.0,17.0,38.0,12.0,1.0,9.0,5329.333874598663,9,2021
18.0,1.0,16.0,5.0,4720.0,17.0,38.0,20.0,1.0,6.0,6552.459681883603,6,2021
45.0,1.0,1.0,5.0,8990.0,17.0,38.0,30.0,1.0,1.0,12930.187105583642,1,2021
19.0,1.0,19.0,5.0,4720.0,51.0,38.0,30.0,2.0,1.0,15725.903236520646,1,2021
19.0,1.0,19.0,5.0,4055.0,17.0,38.0,12.0,2.0,2.0,165.9956452743846,2,2021
49.0,1.0,19.0,5.0,5350.0,15.0,38.0,50.0,1.0,1.0,1747.3225818356273,1,2021
20.0,2.0,19.0,5.0,2722.0,6.0,38.0,10.0,1.0,9.0,349.46451636712544,9,2021
71.0,1.0,21.0,5.0,5850.0,17.0,38.0,40.0,1.0,1.0,20810.61194966232,1,2021
20.0,4.0,16.0,5.0,1555.0,247.0,38.0,10.0,1.0,6.0,2708.3500018452223,6,2021
19.0,1.0,16.0,5.0,440.0,17.0,38.0,40.0,1.0,1.0,2620.983872753441,1,2021
46.0,2.0,16.0,5.0,4220.0,17.0,38.0,4.0,1.0,2.0,9601.537587186773,2,2021
20.0,1.0,19.0,5.0,3550.0,17.0,38.0,10.0,2.0,1.0,4368.306454589068,1,2021
19.0,1.0,19.0,5.0,4055.0,17.0,38.0,16.0,2.0,1.0,4368.306454589068,1,2021
22.0,1.0,20.0,5.0,4720.0,17.0,38.0,25.0,2.0,1.0,5591.432261874007,1,2021
20.0,1.0,16.0,5.0,4640.0,6.0,38.0,99.0,1.0,1.0,2044.3674207476838,1,2021
23.0,1.0,16.0,5.0,4140.0,17.0,38.0,20.0,1.0,1.0,4368.306454589068,1,2021
50.0,1.0,16.0,1.0,500.0,17.0,37.0,45.0,1.0,9.0,40188.41938221943,9,2021
46.0,2.0,16.0,5.0,4220.0,17.0,38.0,4.0,1.0,2.0,9601.537587186773,2,2021
20.0,4.0,19.0,5.0,5860.0,6.0,38.0,15.0,2.0,6.0,7513.487101893197,6,2021
20.0,1.0,19.0,5.0,5350.0,17.0,38.0,16.0,1.0,1.0,2883.082260028785,1,2021
23.0,1.0,16.0,5.0,4140.0,17.0,38.0,20.0,1.0,1.0,4368.306454589068,1,2021
19.0,1.0,16.0,5.0,4965.0,12.0,38.0,30.0,1.0,1.0,7600.853230984979,1,2021
22.0,1.0,19.0,5.0,7800.0,17.0,38.0,20.0,2.0,1.0,2271.5193563863154,1,2021
20.0,1.0,19.0,5.0,4110.0,17.0,38.0,30.0,2.0,1.0,7862.951618260323,1,2021
24.0,2.0,21.0,5.0,2040.0,20.0,38.0,40.0,1.0,9.0,2620.983872753441,9,2021
32.0,2.0,22.0,5.0,5400.0,17.0,38.0,26.0,2.0,1.0,17473.225818356274,1,2021
18.0,1.0,18.0,5.0,2440.0,17.0,38.0,10.0,2.0,1.0,2620.983872753441,1,2021
19.0,1.0,16.0,5.0,4720.0,210.0,38.0,10.0,1.0,6.0,786.2951618260323,6,2021
19.0,1.0,19.0,5.0,4720.0,17.0,38.0,30.0,2.0,2.0,1397.8580654685018,2,2021
58.0,2.0,21.0,5.0,2016.0,457.0,38.0,40.0,2.0,2.0,30053.94840757279,2,2021
21.0,2.0,19.0,5.0,420.0,17.0,38.0,40.0,2.0,2.0,31451.80647304129,2,2021
19.0,2.0,20.0,5.0,2440.0,501.0,38.0,11.0,2.0,1.0,3494.6451636712545,1,2021
20.0,1.0,20.0,5.0,7260.0,132.0,38.0,86.0,1.0,1.0,20967.87098202753,1,2021
34.0,4.0,22.0,5.0,2205.0,35.0,38.0,6.0,2.0,2.0,1048.3935491013763,2,2021
18.0,1.0,17.0,5.0,4055.0,13.0,38.0,40.0,2.0,1.0,7426.1209728014155,1,2021
20.0,1.0,19.0,5.0,4110.0,17.0,38.0,30.0,2.0,1.0,7862.951618260323,1,2021
19.0,2.0,16.0,5.0,4110.0,6.0,38.0,5.0,2.0,1.0,873.6612909178136,1,2021
22.0,1.0,19.0,5.0,6355.0,17.0,38.0,75.0,1.0,1.0,698.9290327342509,1,2021
18.0,1.0,16.0,5.0,4720.0,17.0,38.0,20.0,1.0,6.0,6552.459681883603,6,2021
19.0,2.0,18.0,5.0,4435.0,40.0,38.0,15.0,2.0,1.0,1310.4919363767206,1,2021
26.0,4.0,21.0,5.0,2205.0,17.0,38.0,20.0,2.0,2.0,43683.06454589068,2,2021
18.0,1.0,18.0,5.0,3602.0,48.0,38.0,16.0,2.0,2.0,349.46451636712544,2,2021
22.0,1.0,19.0,5.0,5740.0,17.0,38.0,20.0,1.0,1.0,10483.935491013764,1,2021
20.0,5.0,18.0,5.0,9825.0,4.0,38.0,40.0,1.0,1.0,12580.722589216517,1,2021
41.0,2.0,22.0,5.0,2040.0,457.0,38.0,40.0,2.0,2.0,29180.287116654974,2,2021
21.0,2.0,19.0,5.0,310.0,17.0,38.0,40.0,1.0,1.0,6115.629036424695,1,2021
19.0,4.0,18.0,5.0,4120.0,17.0,38.0,16.0,2.0,9.0,4368.306454589068,9,2021
19.0,1.0,19.0,5.0,9645.0,17.0,38.0,40.0,1.0,8.0,2184.153227294534,8,2021
19.0,1.0,16.0,5.0,2440.0,25.0,38.0,12.0,2.0,1.0,698.9290327342509,1,2021
19.0,2.0,19.0,5.0,1720.0,48.0,38.0,40.0,1.0,1.0,8736.612909178137,1,2021
59.0,1.0,21.0,3.0,7330.0,17.0,37.0,26.0,1.0,2.0,27258.232276635787,2,2021
42.0,1.0,19.0,5.0,5240.0,17.0,37.0,40.0,1.0,2.0,12231.25807284939,2,2021
19.0,2.0,16.0,5.0,4600.0,17.0,38.0,12.0,2.0,1.0,873.6612909178136,1,2021
