AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
22.0,1.0,19.0,5.0,5840.0,18.0,2.0,40.0,2.0,1.0,17978.65975858272,1,2015
17.0,2.0,14.0,5.0,4720.0,17.0,2.0,10.0,2.0,1.0,1997.6288620647465,1,2015
27.0,1.0,19.0,3.0,5620.0,17.0,0.0,40.0,1.0,1.0,24971.35959024036,1,2015
30.0,1.0,18.0,3.0,8720.0,17.0,13.0,40.0,2.0,1.0,34958.50508613306,1,2015
48.0,1.0,20.0,1.0,4700.0,17.0,0.0,50.0,1.0,1.0,50040.6029947219,1,2015
40.0,6.0,16.0,5.0,5860.0,128.0,0.0,40.0,1.0,1.0,998.8144310323732,1,2015
33.0,1.0,18.0,5.0,4020.0,17.0,0.0,35.0,1.0,1.0,15981.030896517972,1,2015
38.0,1.0,21.0,5.0,2720.0,25.0,0.0,70.0,1.0,1.0,106273.8554618445,1,2015
46.0,1.0,21.0,1.0,1410.0,17.0,0.0,40.0,2.0,1.0,69917.01017226612,1,2015
47.0,1.0,16.0,1.0,9130.0,17.0,1.0,55.0,1.0,1.0,79905.15448258986,1,2015
23.0,3.0,21.0,5.0,2310.0,17.0,0.0,35.0,2.0,1.0,40951.3916723273,1,2015
50.0,1.0,19.0,3.0,6355.0,17.0,0.0,40.0,1.0,1.0,61926.49472400714,1,2015
56.0,6.0,19.0,3.0,205.0,17.0,0.0,40.0,1.0,1.0,41950.20610335968,1,2015
41.0,1.0,22.0,5.0,1020.0,17.0,0.0,45.0,1.0,2.0,95886.18537910783,2,2015
75.0,5.0,14.0,1.0,3060.0,48.0,1.0,40.0,1.0,1.0,310631.2880510681,1,2015
57.0,7.0,22.0,1.0,710.0,39.0,0.0,40.0,1.0,1.0,75810.01531535713,1,2015
62.0,1.0,20.0,1.0,2010.0,42.0,1.0,40.0,2.0,1.0,67190.24677554774,1,2015
22.0,1.0,16.0,5.0,7330.0,47.0,3.0,40.0,1.0,1.0,20775.340165473364,1,2015
22.0,1.0,16.0,5.0,3620.0,36.0,3.0,16.0,2.0,1.0,8989.32987929136,1,2015
69.0,7.0,20.0,2.0,10.0,17.0,0.0,20.0,2.0,1.0,44347.36073783737,1,2015
58.0,2.0,16.0,1.0,5620.0,29.0,0.0,40.0,1.0,2.0,96884.9998101402,2,2015
55.0,3.0,20.0,1.0,2310.0,17.0,1.0,35.0,2.0,2.0,13983.402034453225,2,2015
54.0,1.0,24.0,1.0,430.0,240.0,0.0,40.0,1.0,6.0,199762.88620647465,6,2015
48.0,6.0,20.0,3.0,220.0,17.0,0.0,50.0,1.0,1.0,1997.6288620647465,1,2015
62.0,1.0,16.0,1.0,9130.0,17.0,0.0,45.0,1.0,1.0,88005.5395182624,1,2015
63.0,2.0,17.0,5.0,2040.0,17.0,0.0,50.0,1.0,1.0,31462.654577519756,1,2015
58.0,3.0,16.0,1.0,3850.0,17.0,0.0,45.0,1.0,1.0,112866.03070665817,1,2015
54.0,1.0,19.0,1.0,3500.0,55.0,1.0,20.0,2.0,1.0,6991.701017226613,1,2015
55.0,1.0,19.0,3.0,8300.0,17.0,17.0,40.0,1.0,1.0,7990.515448258986,1,2015
49.0,1.0,18.0,3.0,8220.0,17.0,0.0,40.0,2.0,1.0,33959.69065510069,1,2015
46.0,1.0,20.0,3.0,8965.0,17.0,13.0,40.0,1.0,1.0,59928.865861942395,1,2015
46.0,4.0,22.0,1.0,1020.0,17.0,0.0,43.0,1.0,1.0,99881.44310323732,1,2015
47.0,2.0,22.0,1.0,4620.0,17.0,1.0,3.0,2.0,1.0,2497.036077580933,1,2015
43.0,1.0,21.0,1.0,1410.0,207.0,0.0,40.0,1.0,6.0,71914.63903433087,6,2015
23.0,1.0,16.0,5.0,5240.0,17.0,0.0,20.0,2.0,1.0,7191.463903433088,1,2015
52.0,3.0,16.0,5.0,4600.0,17.0,0.0,30.0,2.0,2.0,28965.618499938824,2,2015
22.0,1.0,19.0,5.0,4810.0,17.0,0.0,20.0,1.0,1.0,4494.66493964568,1,2015
65.0,3.0,23.0,1.0,10.0,17.0,0.0,50.0,1.0,1.0,171796.08213756818,1,2015
57.0,6.0,19.0,1.0,4700.0,17.0,1.0,16.0,2.0,1.0,10986.958741356106,1,2015
59.0,1.0,18.0,1.0,7220.0,5.0,0.0,45.0,1.0,1.0,57931.23699987765,1,2015
58.0,1.0,18.0,1.0,5700.0,17.0,1.0,40.0,2.0,1.0,59928.865861942395,1,2015
40.0,1.0,22.0,1.0,1020.0,210.0,0.0,40.0,1.0,6.0,121855.36058594953,6,2015
33.0,8.0,22.0,1.0,3300.0,210.0,1.0,10.0,2.0,6.0,1897.747418961509,6,2015
34.0,1.0,22.0,1.0,3255.0,17.0,0.0,40.0,2.0,1.0,66920.56687916901,1,2015
44.0,1.0,22.0,1.0,630.0,17.0,1.0,40.0,1.0,1.0,54934.793706780525,1,2015
39.0,2.0,21.0,1.0,2710.0,17.0,0.0,55.0,2.0,1.0,66920.56687916901,1,2015
44.0,3.0,18.0,1.0,3930.0,303.0,1.0,40.0,1.0,1.0,37954.94837923018,1,2015
45.0,1.0,21.0,1.0,4850.0,55.0,0.0,40.0,1.0,1.0,9089.211322394596,1,2015
42.0,1.0,22.0,1.0,3255.0,17.0,1.0,40.0,2.0,1.0,70915.8246032985,1,2015
52.0,1.0,16.0,1.0,8255.0,17.0,0.0,40.0,2.0,1.0,19976.288620647465,1,2015
55.0,1.0,18.0,1.0,810.0,17.0,1.0,50.0,1.0,1.0,199762.88620647465,1,2015
33.0,1.0,15.0,1.0,8220.0,303.0,0.0,44.0,1.0,1.0,39952.57724129493,1,2015
26.0,1.0,16.0,1.0,20.0,303.0,1.0,40.0,2.0,1.0,29964.432930971197,1,2015
39.0,1.0,20.0,1.0,9620.0,128.0,1.0,35.0,1.0,1.0,87895.66993084885,1,2015
39.0,1.0,21.0,1.0,10.0,17.0,0.0,40.0,1.0,1.0,177788.96872376243,1,2015
40.0,1.0,21.0,1.0,10.0,17.0,1.0,40.0,2.0,6.0,187777.11303408616,6,2015
60.0,6.0,22.0,1.0,350.0,17.0,0.0,10.0,2.0,1.0,16280.675225827683,1,2015
60.0,1.0,21.0,1.0,1410.0,17.0,1.0,60.0,1.0,1.0,139834.02034453224,1,2015
55.0,1.0,21.0,3.0,1530.0,17.0,0.0,40.0,2.0,1.0,75410.48954294418,1,2015
29.0,3.0,21.0,1.0,2320.0,17.0,0.0,50.0,1.0,1.0,30973.235506313893,1,2015
39.0,1.0,20.0,5.0,9130.0,17.0,0.0,40.0,1.0,1.0,34958.50508613306,1,2015
41.0,1.0,17.0,3.0,7200.0,17.0,12.0,40.0,1.0,1.0,20975.10305167984,1,2015
54.0,1.0,13.0,1.0,9620.0,303.0,0.0,40.0,1.0,8.0,52937.16484471578,8,2015
51.0,3.0,19.0,1.0,4010.0,303.0,1.0,15.0,2.0,8.0,4994.072155161866,8,2015
27.0,1.0,5.0,1.0,6260.0,303.0,9.0,50.0,1.0,8.0,59928.865861942395,8,2015
38.0,1.0,21.0,1.0,430.0,26.0,0.0,40.0,2.0,1.0,109869.58741356105,1,2015
33.0,1.0,22.0,1.0,5165.0,154.0,1.0,90.0,1.0,1.0,274673.96853390266,1,2015
45.0,1.0,11.0,1.0,9130.0,303.0,0.0,45.0,1.0,1.0,29964.432930971197,1,2015
40.0,1.0,21.0,1.0,5700.0,39.0,0.0,40.0,2.0,1.0,10986.958741356106,1,2015
40.0,1.0,18.0,1.0,910.0,36.0,1.0,50.0,1.0,1.0,249703.6077580933,1,2015
52.0,6.0,19.0,2.0,3600.0,17.0,0.0,25.0,2.0,1.0,38154.71126543666,1,2015
28.0,1.0,19.0,5.0,7750.0,6.0,11.0,44.0,1.0,2.0,20975.10305167984,2,2015
44.0,4.0,21.0,1.0,930.0,17.0,0.0,38.0,1.0,1.0,91890.92765497834,1,2015
40.0,6.0,22.0,1.0,3230.0,39.0,1.0,15.0,2.0,1.0,40352.10301370788,1,2015
62.0,3.0,16.0,1.0,10.0,17.0,0.0,20.0,1.0,1.0,7191.463903433088,1,2015
57.0,6.0,19.0,1.0,8320.0,17.0,1.0,20.0,2.0,1.0,24970.36077580933,1,2015
52.0,1.0,24.0,1.0,230.0,163.0,0.0,60.0,1.0,1.0,99881.44310323732,1,2015
51.0,2.0,24.0,1.0,2200.0,164.0,1.0,60.0,2.0,1.0,99881.44310323732,1,2015
44.0,4.0,22.0,1.0,3540.0,17.0,0.0,40.0,2.0,2.0,74911.082327428,2,2015
48.0,4.0,19.0,1.0,2010.0,17.0,1.0,40.0,1.0,2.0,59928.865861942395,2,2015
25.0,1.0,19.0,5.0,4760.0,303.0,2.0,40.0,1.0,8.0,32461.46900855213,8,2015
48.0,2.0,18.0,1.0,4220.0,17.0,0.0,8.0,1.0,1.0,829.0159777568698,1,2015
44.0,2.0,19.0,1.0,2430.0,17.0,1.0,40.0,2.0,1.0,27966.80406890645,1,2015
33.0,1.0,12.0,1.0,6050.0,303.0,0.0,30.0,2.0,9.0,2397.1546344776957,9,2015
34.0,1.0,12.0,1.0,4250.0,303.0,1.0,40.0,1.0,9.0,22972.731913744585,9,2015
37.0,1.0,23.0,3.0,2100.0,17.0,0.0,65.0,1.0,2.0,161308.5306117283,2,2015
27.0,1.0,16.0,1.0,310.0,17.0,0.0,80.0,2.0,1.0,24970.36077580933,1,2015
69.0,3.0,20.0,3.0,2540.0,17.0,0.0,32.0,2.0,1.0,15981.030896517972,1,2015
40.0,1.0,18.0,5.0,9620.0,17.0,2.0,8.0,1.0,2.0,2696.7989637874075,2,2015
60.0,4.0,23.0,1.0,2100.0,9.0,0.0,42.0,1.0,1.0,77258.29624035407,1,2015
62.0,2.0,20.0,1.0,3255.0,6.0,1.0,20.0,2.0,1.0,49740.95866541219,1,2015
46.0,4.0,16.0,1.0,7000.0,17.0,0.0,40.0,2.0,1.0,71914.63903433087,1,2015
46.0,1.0,20.0,1.0,9130.0,17.0,1.0,60.0,1.0,1.0,49940.72155161866,1,2015
22.0,1.0,21.0,5.0,9120.0,17.0,2.0,45.0,1.0,1.0,19976.288620647465,1,2015
29.0,1.0,21.0,5.0,1410.0,207.0,0.0,40.0,1.0,6.0,74911.082327428,6,2015
57.0,2.0,18.0,2.0,5700.0,17.0,0.0,40.0,2.0,1.0,50140.48443782514,1,2015
30.0,1.0,21.0,5.0,5000.0,17.0,2.0,40.0,1.0,1.0,20975.10305167984,1,2015
29.0,2.0,21.0,5.0,800.0,17.0,2.0,40.0,2.0,1.0,29964.432930971197,1,2015
28.0,1.0,21.0,5.0,1460.0,217.0,0.0,45.0,1.0,6.0,57931.23699987765,6,2015
40.0,1.0,21.0,1.0,1410.0,240.0,15.0,44.0,1.0,6.0,75909.89675846037,6,2015
52.0,1.0,16.0,1.0,4220.0,17.0,1.0,40.0,1.0,1.0,4294.902053439205,1,2015
27.0,1.0,21.0,5.0,2310.0,17.0,2.0,40.0,2.0,1.0,24970.36077580933,1,2015
23.0,1.0,20.0,5.0,5700.0,17.0,2.0,40.0,2.0,1.0,24970.36077580933,1,2015
62.0,2.0,21.0,5.0,800.0,17.0,0.0,40.0,1.0,1.0,104875.51525839919,1,2015
34.0,1.0,16.0,1.0,8255.0,17.0,0.0,40.0,1.0,1.0,65921.75244813663,1,2015
30.0,1.0,16.0,1.0,6440.0,17.0,0.0,40.0,1.0,1.0,54934.793706780525,1,2015
32.0,1.0,20.0,1.0,4110.0,17.0,1.0,40.0,2.0,1.0,19976.288620647465,1,2015
26.0,1.0,15.0,5.0,4110.0,17.0,0.0,36.0,2.0,2.0,19456.905116510632,2,2015
60.0,1.0,22.0,1.0,4760.0,17.0,0.0,45.0,1.0,1.0,99881.44310323732,1,2015
52.0,1.0,19.0,1.0,4840.0,17.0,1.0,20.0,2.0,1.0,9988.144310323732,1,2015
28.0,1.0,22.0,5.0,1520.0,17.0,0.0,40.0,1.0,1.0,72523.91583726062,1,2015
52.0,3.0,16.0,1.0,4020.0,17.0,0.0,27.0,2.0,1.0,10986.958741356106,1,2015
60.0,1.0,19.0,1.0,8130.0,17.0,1.0,40.0,1.0,1.0,57931.23699987765,1,2015
18.0,1.0,14.0,5.0,4720.0,17.0,2.0,15.0,2.0,1.0,2397.1546344776957,1,2015
17.0,1.0,13.0,5.0,4760.0,17.0,2.0,12.0,2.0,1.0,109.86958741356105,1,2015
51.0,1.0,18.0,1.0,7020.0,55.0,0.0,40.0,1.0,1.0,83900.41220671935,1,2015
53.0,6.0,16.0,1.0,4510.0,17.0,1.0,30.0,2.0,1.0,3995.257724129493,1,2015
36.0,1.0,19.0,5.0,50.0,6.0,0.0,40.0,1.0,1.0,159810.30896517972,1,2015
29.0,3.0,19.0,5.0,4600.0,17.0,13.0,24.0,2.0,1.0,5992.8865861942395,1,2015
65.0,1.0,16.0,1.0,5620.0,17.0,0.0,40.0,2.0,1.0,32161.824679242418,1,2015
52.0,1.0,17.0,5.0,4140.0,17.0,17.0,50.0,1.0,1.0,5293.716484471578,1,2015
54.0,6.0,16.0,1.0,9130.0,17.0,0.0,40.0,1.0,1.0,57931.23699987765,1,2015
55.0,1.0,18.0,1.0,3600.0,17.0,1.0,40.0,2.0,1.0,16979.845327550345,1,2015
66.0,1.0,18.0,3.0,5810.0,17.0,13.0,40.0,2.0,1.0,15285.856052519439,1,2015
30.0,1.0,19.0,5.0,3600.0,17.0,0.0,40.0,2.0,2.0,26967.989637874078,2,2015
49.0,1.0,21.0,1.0,20.0,17.0,0.0,50.0,2.0,1.0,97883.81424117257,1,2015
51.0,1.0,18.0,1.0,7330.0,17.0,1.0,40.0,1.0,1.0,54934.793706780525,1,2015
21.0,1.0,20.0,5.0,7700.0,17.0,2.0,40.0,1.0,1.0,54934.793706780525,1,2015
40.0,1.0,18.0,1.0,4850.0,17.0,0.0,40.0,1.0,1.0,44946.64939645679,1,2015
34.0,1.0,16.0,1.0,6260.0,303.0,0.0,60.0,1.0,1.0,129845.87603420852,1,2015
31.0,1.0,16.0,1.0,4200.0,12.0,1.0,38.0,2.0,1.0,15481.623681001785,1,2015
17.0,1.0,12.0,5.0,4140.0,17.0,2.0,13.0,1.0,1.0,3296.0876224068315,1,2015
22.0,1.0,19.0,5.0,5700.0,17.0,0.0,35.0,1.0,1.0,14982.216465485599,1,2015
22.0,1.0,19.0,5.0,9620.0,17.0,12.0,40.0,1.0,1.0,19976.288620647465,1,2015
20.0,1.0,19.0,5.0,4720.0,362.0,12.0,25.0,2.0,1.0,14982.216465485599,1,2015
53.0,1.0,9.0,3.0,9140.0,303.0,0.0,40.0,1.0,8.0,21973.91748271221,8,2015
54.0,1.0,7.0,4.0,4050.0,303.0,11.0,40.0,2.0,8.0,21973.91748271221,8,2015
51.0,1.0,16.0,1.0,7950.0,17.0,0.0,50.0,1.0,1.0,47943.092689553916,1,2015
49.0,3.0,16.0,1.0,3400.0,17.0,1.0,40.0,2.0,1.0,30963.24736200357,1,2015
18.0,1.0,17.0,5.0,3600.0,17.0,2.0,40.0,2.0,1.0,8989.32987929136,1,2015
60.0,1.0,13.0,4.0,9130.0,17.0,12.0,40.0,1.0,1.0,41550.68033094673,1,2015
52.0,1.0,16.0,1.0,4750.0,17.0,0.0,60.0,1.0,1.0,51938.35041368341,1,2015
47.0,1.0,16.0,1.0,710.0,17.0,1.0,50.0,2.0,1.0,59928.865861942395,1,2015
35.0,7.0,19.0,5.0,735.0,17.0,0.0,38.0,1.0,1.0,43947.83496542442,1,2015
35.0,1.0,19.0,1.0,120.0,17.0,0.0,40.0,2.0,1.0,34958.50508613306,1,2015
33.0,7.0,12.0,1.0,9130.0,303.0,1.0,50.0,1.0,1.0,16979.845327550345,1,2015
25.0,1.0,21.0,5.0,800.0,17.0,0.0,65.0,1.0,1.0,149822.164654856,1,2015
40.0,5.0,22.0,5.0,5000.0,28.0,0.0,40.0,2.0,2.0,82901.59777568698,2,2015
24.0,1.0,16.0,5.0,7750.0,17.0,10.0,40.0,1.0,2.0,11985.773172388479,2,2015
45.0,1.0,22.0,1.0,1020.0,17.0,0.0,40.0,1.0,1.0,404519.8445681112,1,2015
43.0,1.0,21.0,1.0,4800.0,17.0,1.0,40.0,2.0,9.0,199762.88620647465,9,2015
46.0,7.0,24.0,1.0,2100.0,17.0,0.0,35.0,2.0,9.0,70266.59522312746,9,2015
49.0,1.0,21.0,1.0,110.0,22.0,1.0,50.0,1.0,1.0,157812.68010311498,1,2015
53.0,1.0,16.0,1.0,540.0,55.0,0.0,38.0,2.0,1.0,53935.979275748155,1,2015
51.0,3.0,18.0,1.0,7315.0,17.0,1.0,40.0,1.0,1.0,57931.23699987765,1,2015
27.0,7.0,21.0,1.0,4200.0,17.0,0.0,40.0,1.0,1.0,51938.35041368341,1,2015
28.0,4.0,22.0,1.0,2310.0,17.0,1.0,60.0,2.0,1.0,47643.448360244205,1,2015
20.0,1.0,19.0,5.0,4720.0,17.0,5.0,20.0,1.0,1.0,6192.649472400714,1,2015
61.0,1.0,22.0,1.0,110.0,29.0,0.0,45.0,1.0,1.0,109869.58741356105,1,2015
17.0,1.0,13.0,5.0,3955.0,17.0,2.0,16.0,1.0,1.0,898.932987929136,1,2015
56.0,6.0,20.0,1.0,205.0,19.0,0.0,60.0,1.0,1.0,36217.01126923385,1,2015
56.0,7.0,20.0,1.0,205.0,17.0,1.0,60.0,2.0,1.0,33360.40199648127,1,2015
50.0,1.0,24.0,1.0,1820.0,17.0,0.0,40.0,2.0,1.0,87895.66993084885,1,2015
19.0,1.0,18.0,5.0,4050.0,17.0,3.0,22.0,2.0,1.0,8489.922663775173,1,2015
24.0,2.0,19.0,1.0,2000.0,55.0,0.0,23.0,1.0,1.0,9988.144310323732,1,2015
23.0,1.0,20.0,1.0,2630.0,55.0,1.0,40.0,2.0,1.0,29964.432930971197,1,2015
43.0,1.0,17.0,5.0,9415.0,17.0,0.0,20.0,2.0,2.0,299.64432930971196,2,2015
23.0,1.0,19.0,5.0,4760.0,17.0,7.0,20.0,1.0,2.0,10687.314412046393,2,2015
18.0,1.0,16.0,5.0,8810.0,17.0,17.0,35.0,1.0,1.0,3495.8505086133064,1,2015
45.0,2.0,19.0,5.0,3600.0,17.0,15.0,32.0,2.0,1.0,15981.030896517972,1,2015
56.0,1.0,19.0,1.0,1460.0,36.0,0.0,40.0,1.0,1.0,90892.11322394597,1,2015
47.0,2.0,22.0,1.0,230.0,18.0,0.0,55.0,1.0,1.0,120856.54615491716,1,2015
48.0,2.0,21.0,1.0,50.0,18.0,1.0,35.0,2.0,1.0,49940.72155161866,1,2015
19.0,1.0,19.0,5.0,4760.0,17.0,17.0,20.0,2.0,1.0,2017.605150685394,1,2015
57.0,1.0,21.0,1.0,160.0,17.0,0.0,65.0,1.0,1.0,87995.55137395208,1,2015
57.0,1.0,16.0,1.0,600.0,17.0,1.0,42.0,2.0,1.0,73013.33490846648,1,2015
63.0,3.0,19.0,1.0,3720.0,17.0,1.0,24.0,1.0,1.0,35957.31951716544,1,2015
18.0,6.0,18.0,5.0,4600.0,26.0,17.0,15.0,2.0,1.0,3995.257724129493,1,2015
18.0,5.0,16.0,5.0,2700.0,51.0,17.0,40.0,1.0,1.0,6192.649472400714,1,2015
64.0,1.0,23.0,1.0,6320.0,303.0,0.0,30.0,1.0,1.0,42449.61331887586,1,2015
61.0,2.0,22.0,1.0,230.0,303.0,1.0,45.0,2.0,1.0,60927.680292974765,1,2015
30.0,6.0,22.0,5.0,2760.0,37.0,0.0,30.0,1.0,1.0,40991.344249568596,1,2015
67.0,3.0,19.0,1.0,5700.0,17.0,1.0,21.0,2.0,1.0,42849.13909128881,1,2015
68.0,7.0,23.0,1.0,800.0,17.0,0.0,40.0,1.0,1.0,62925.30915503951,1,2015
63.0,7.0,23.0,1.0,800.0,17.0,1.0,40.0,2.0,1.0,93888.55651704308,1,2015
31.0,1.0,21.0,1.0,2310.0,128.0,0.0,39.0,2.0,1.0,58930.05143091002,1,2015
31.0,1.0,21.0,1.0,430.0,128.0,1.0,55.0,1.0,1.0,66920.56687916901,1,2015
59.0,1.0,16.0,1.0,4720.0,210.0,0.0,30.0,1.0,6.0,17978.65975858272,6,2015
59.0,1.0,21.0,1.0,230.0,210.0,1.0,40.0,2.0,6.0,34958.50508613306,6,2015
30.0,1.0,21.0,5.0,9120.0,17.0,2.0,20.0,1.0,6.0,22972.731913744585,6,2015
25.0,1.0,19.0,5.0,4760.0,17.0,2.0,40.0,1.0,6.0,29964.432930971197,6,2015
29.0,1.0,16.0,1.0,7020.0,17.0,1.0,40.0,1.0,1.0,39952.57724129493,1,2015
55.0,1.0,22.0,1.0,4810.0,48.0,0.0,35.0,1.0,1.0,84899.22663775172,1,2015
53.0,2.0,21.0,1.0,5700.0,26.0,1.0,40.0,2.0,1.0,49940.72155161866,1,2015
23.0,1.0,19.0,5.0,735.0,17.0,2.0,50.0,1.0,1.0,29964.432930971197,1,2015
28.0,1.0,16.0,5.0,5620.0,17.0,0.0,40.0,1.0,1.0,26967.989637874078,1,2015
28.0,4.0,21.0,5.0,2010.0,6.0,13.0,40.0,2.0,1.0,44946.64939645679,1,2015
36.0,1.0,18.0,3.0,6355.0,17.0,0.0,40.0,1.0,1.0,59928.865861942395,1,2015
31.0,1.0,19.0,3.0,5860.0,17.0,12.0,8.0,2.0,1.0,3495.8505086133064,1,2015
26.0,1.0,20.0,3.0,3400.0,17.0,12.0,36.0,1.0,1.0,22473.324698228396,1,2015
42.0,2.0,21.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,59928.865861942395,1,2015
39.0,1.0,22.0,1.0,4800.0,17.0,1.0,40.0,1.0,1.0,95486.65960669488,1,2015
34.0,6.0,18.0,2.0,4250.0,17.0,0.0,30.0,1.0,1.0,12984.587603420852,1,2015
47.0,1.0,22.0,4.0,430.0,17.0,0.0,45.0,2.0,1.0,101579.42763599235,1,2015
35.0,1.0,21.0,1.0,8140.0,17.0,0.0,40.0,1.0,1.0,40951.3916723273,1,2015
28.0,7.0,15.0,1.0,4720.0,17.0,1.0,40.0,2.0,1.0,11386.484513769055,1,2015
72.0,1.0,16.0,5.0,9130.0,17.0,0.0,40.0,1.0,1.0,59129.81431711649,1,2015
47.0,2.0,22.0,1.0,350.0,17.0,0.0,45.0,2.0,1.0,10687.314412046393,1,2015
50.0,6.0,21.0,1.0,205.0,17.0,1.0,45.0,1.0,1.0,122854.1750169819,1,2015
63.0,1.0,17.0,3.0,5410.0,17.0,0.0,40.0,1.0,2.0,23472.13912926077,2,2015
30.0,1.0,16.0,1.0,3600.0,157.0,0.0,39.0,2.0,1.0,13384.113375833802,1,2015
38.0,1.0,21.0,5.0,1020.0,48.0,0.0,40.0,1.0,1.0,111068.16473079991,1,2015
37.0,1.0,19.0,5.0,2145.0,18.0,12.0,30.0,1.0,1.0,23971.546344776958,1,2015
28.0,7.0,19.0,5.0,2910.0,26.0,12.0,40.0,2.0,1.0,31962.061793035944,1,2015
50.0,1.0,22.0,1.0,430.0,26.0,0.0,50.0,1.0,1.0,115892.43843268626,1,2015
47.0,6.0,16.0,1.0,4600.0,26.0,1.0,55.0,2.0,1.0,19976.288620647465,1,2015
18.0,1.0,12.0,5.0,4600.0,26.0,2.0,40.0,2.0,1.0,8989.32987929136,1,2015
25.0,1.0,19.0,5.0,4610.0,17.0,0.0,40.0,2.0,2.0,26967.989637874078,2,2015
47.0,1.0,16.0,3.0,6420.0,17.0,0.0,60.0,1.0,1.0,39952.57724129493,1,2015
33.0,1.0,21.0,5.0,2200.0,17.0,2.0,40.0,1.0,1.0,13483.994818937039,1,2015
26.0,1.0,16.0,5.0,4720.0,17.0,15.0,34.0,2.0,1.0,10088.02575342697,1,2015
62.0,1.0,19.0,1.0,4760.0,19.0,0.0,40.0,1.0,1.0,149822.164654856,1,2015
43.0,1.0,19.0,1.0,9415.0,19.0,1.0,35.0,2.0,1.0,20975.10305167984,1,2015
34.0,1.0,20.0,5.0,3310.0,29.0,0.0,36.0,2.0,1.0,53935.979275748155,1,2015
24.0,6.0,18.0,5.0,4510.0,17.0,12.0,45.0,2.0,1.0,29964.432930971197,1,2015
31.0,2.0,16.0,4.0,3655.0,5.0,0.0,41.0,1.0,1.0,51938.35041368341,1,2015
42.0,1.0,16.0,3.0,6260.0,17.0,0.0,45.0,1.0,1.0,39952.57724129493,1,2015
36.0,1.0,20.0,1.0,7700.0,17.0,0.0,40.0,1.0,1.0,97883.81424117257,1,2015
