AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
54.0,1.0,16.0,1.0,7700.0,17.0,1.0,40.0,1.0,1.0,95000.0,1,2014
26.0,3.0,22.0,5.0,2330.0,18.0,0.0,65.0,2.0,1.0,50000.0,1,2014
45.0,1.0,15.0,1.0,9620.0,303.0,0.0,40.0,1.0,1.0,40000.0,1,2014
22.0,1.0,20.0,5.0,4760.0,303.0,2.0,25.0,1.0,1.0,12000.0,1,2014
35.0,1.0,16.0,5.0,8965.0,17.0,0.0,40.0,1.0,1.0,36400.0,1,2014
39.0,6.0,19.0,3.0,4610.0,17.0,13.0,12.0,2.0,1.0,12150.0,1,2014
68.0,2.0,16.0,3.0,4220.0,17.0,0.0,4.0,2.0,1.0,37600.0,1,2014
25.0,1.0,18.0,1.0,5240.0,17.0,0.0,40.0,1.0,1.0,33000.0,1,2014
30.0,1.0,21.0,1.0,4850.0,17.0,1.0,40.0,2.0,1.0,32000.0,1,2014
46.0,1.0,16.0,3.0,7140.0,17.0,0.0,45.0,1.0,1.0,77000.0,1,2014
30.0,1.0,21.0,3.0,5620.0,17.0,13.0,40.0,2.0,1.0,51500.0,1,2014
21.0,1.0,15.0,5.0,7200.0,17.0,0.0,40.0,1.0,8.0,14000.0,8,2014
28.0,1.0,16.0,5.0,7200.0,17.0,5.0,40.0,1.0,8.0,28600.0,8,2014
46.0,1.0,19.0,5.0,565.0,17.0,0.0,45.0,1.0,1.0,110000.0,1,2014
50.0,3.0,22.0,1.0,3230.0,17.0,0.0,22.0,2.0,1.0,40100.0,1,2014
50.0,3.0,22.0,1.0,2200.0,17.0,1.0,45.0,1.0,1.0,108200.0,1,2014
67.0,5.0,18.0,3.0,430.0,17.0,0.0,13.0,2.0,1.0,33000.0,1,2014
60.0,1.0,16.0,4.0,4230.0,17.0,0.0,40.0,2.0,1.0,18500.0,1,2014
34.0,1.0,16.0,1.0,7200.0,17.0,1.0,40.0,1.0,1.0,55000.0,1,2014
69.0,2.0,16.0,5.0,5110.0,17.0,0.0,8.0,2.0,1.0,34100.0,1,2014
34.0,1.0,21.0,1.0,4850.0,17.0,0.0,50.0,1.0,1.0,24300.0,1,2014
34.0,1.0,21.0,1.0,600.0,17.0,1.0,35.0,2.0,1.0,15000.0,1,2014
44.0,6.0,13.0,1.0,205.0,17.0,1.0,60.0,1.0,1.0,91000.0,1,2014
60.0,2.0,20.0,3.0,4020.0,17.0,0.0,40.0,2.0,1.0,22400.0,1,2014
66.0,1.0,16.0,1.0,4700.0,17.0,0.0,60.0,1.0,1.0,30000.0,1,2014
37.0,1.0,19.0,3.0,4720.0,17.0,2.0,36.0,1.0,1.0,14000.0,1,2014
56.0,1.0,16.0,2.0,9130.0,17.0,0.0,60.0,1.0,1.0,56000.0,1,2014
59.0,7.0,16.0,5.0,9130.0,17.0,0.0,25.0,1.0,1.0,4000.0,1,2014
40.0,1.0,19.0,1.0,7140.0,17.0,0.0,40.0,1.0,1.0,50000.0,1,2014
38.0,1.0,19.0,1.0,3600.0,17.0,1.0,40.0,2.0,1.0,20800.0,1,2014
52.0,6.0,23.0,5.0,3060.0,17.0,0.0,50.0,1.0,1.0,75000.0,1,2014
47.0,1.0,21.0,5.0,1020.0,26.0,13.0,40.0,1.0,1.0,76500.0,1,2014
38.0,1.0,20.0,1.0,7700.0,38.0,0.0,42.0,1.0,1.0,40000.0,1,2014
39.0,1.0,20.0,1.0,5610.0,17.0,1.0,40.0,2.0,1.0,32500.0,1,2014
40.0,1.0,21.0,1.0,430.0,17.0,0.0,40.0,1.0,1.0,70000.0,1,2014
64.0,1.0,16.0,1.0,2630.0,17.0,0.0,40.0,1.0,1.0,70000.0,1,2014
19.0,1.0,19.0,5.0,4350.0,17.0,2.0,30.0,2.0,1.0,10000.0,1,2014
42.0,1.0,21.0,1.0,430.0,210.0,0.0,36.0,1.0,6.0,145300.0,6,2014
67.0,1.0,17.0,1.0,9620.0,17.0,1.0,20.0,2.0,1.0,27100.0,1,2014
63.0,1.0,19.0,1.0,10.0,231.0,0.0,54.0,1.0,6.0,100000.0,6,2014
53.0,1.0,22.0,1.0,430.0,157.0,0.0,40.0,1.0,1.0,144000.0,1,2014
53.0,6.0,22.0,1.0,4610.0,157.0,1.0,35.0,2.0,1.0,19400.0,1,2014
45.0,1.0,20.0,5.0,9620.0,17.0,0.0,52.0,1.0,1.0,17400.0,1,2014
47.0,1.0,21.0,1.0,120.0,17.0,0.0,50.0,2.0,1.0,100050.0,1,2014
45.0,7.0,19.0,1.0,9140.0,231.0,1.0,40.0,1.0,8.0,65000.0,8,2014
44.0,1.0,16.0,1.0,4200.0,150.0,0.0,40.0,1.0,1.0,53000.0,1,2014
33.0,1.0,15.0,1.0,4230.0,151.0,1.0,40.0,2.0,1.0,33000.0,1,2014
18.0,1.0,16.0,5.0,4720.0,150.0,2.0,20.0,2.0,1.0,3000.0,1,2014
42.0,1.0,18.0,1.0,8965.0,303.0,0.0,40.0,1.0,8.0,30000.0,8,2014
46.0,1.0,20.0,3.0,5610.0,329.0,12.0,40.0,2.0,8.0,21000.0,8,2014
58.0,3.0,20.0,1.0,2430.0,17.0,0.0,38.0,2.0,1.0,40500.0,1,2014
56.0,7.0,16.0,1.0,10.0,17.0,1.0,40.0,1.0,1.0,157000.0,1,2014
60.0,6.0,19.0,3.0,2630.0,17.0,0.0,40.0,2.0,1.0,30000.0,1,2014
61.0,2.0,16.0,1.0,4220.0,17.0,0.0,3.0,2.0,1.0,3600.0,1,2014
61.0,2.0,19.0,1.0,2040.0,17.0,1.0,40.0,1.0,1.0,75000.0,1,2014
49.0,1.0,16.0,1.0,8940.0,17.0,0.0,40.0,1.0,1.0,48520.0,1,2014
49.0,1.0,20.0,1.0,5160.0,17.0,1.0,40.0,2.0,1.0,10000.0,1,2014
21.0,1.0,16.0,5.0,8140.0,17.0,4.0,10.0,1.0,1.0,1000.0,1,2014
46.0,5.0,19.0,5.0,6520.0,17.0,16.0,35.0,1.0,2.0,30600.0,2,2014
40.0,1.0,16.0,3.0,9130.0,9.0,0.0,40.0,1.0,1.0,50000.0,1,2014
64.0,2.0,22.0,3.0,3255.0,26.0,0.0,40.0,1.0,1.0,105000.0,1,2014
32.0,1.0,19.0,5.0,7750.0,17.0,0.0,40.0,2.0,2.0,3300.0,2,2014
53.0,1.0,21.0,1.0,800.0,17.0,0.0,45.0,1.0,1.0,456000.0,1,2014
51.0,3.0,19.0,1.0,2300.0,17.0,1.0,10.0,2.0,1.0,5000.0,1,2014
32.0,1.0,13.0,5.0,4850.0,6.0,0.0,40.0,1.0,8.0,100000.0,8,2014
29.0,1.0,12.0,5.0,4600.0,17.0,13.0,29.0,2.0,1.0,11600.0,1,2014
75.0,1.0,18.0,1.0,3420.0,1.0,0.0,16.0,2.0,2.0,42300.0,2,2014
54.0,1.0,9.0,1.0,4020.0,303.0,1.0,60.0,1.0,1.0,40000.0,1,2014
60.0,1.0,12.0,1.0,9620.0,303.0,1.0,37.0,2.0,1.0,23900.0,1,2014
53.0,1.0,16.0,1.0,4000.0,303.0,0.0,40.0,1.0,1.0,36000.0,1,2014
22.0,1.0,11.0,5.0,4140.0,17.0,2.0,35.0,1.0,1.0,3100.0,1,2014
20.0,1.0,18.0,5.0,4760.0,17.0,2.0,40.0,2.0,1.0,3600.0,1,2014
31.0,1.0,21.0,1.0,120.0,17.0,0.0,40.0,1.0,8.0,36000.0,8,2014
31.0,2.0,18.0,1.0,5400.0,17.0,1.0,36.0,2.0,8.0,23400.0,8,2014
55.0,1.0,9.0,1.0,4220.0,17.0,8.0,40.0,1.0,8.0,25000.0,8,2014
52.0,1.0,1.0,3.0,8220.0,17.0,8.0,40.0,2.0,8.0,18100.0,8,2014
23.0,1.0,21.0,5.0,9610.0,17.0,10.0,30.0,1.0,8.0,12000.0,8,2014
43.0,1.0,16.0,1.0,6230.0,17.0,0.0,25.0,1.0,1.0,20000.0,1,2014
43.0,1.0,17.0,1.0,5520.0,17.0,1.0,27.0,2.0,1.0,35000.0,1,2014
60.0,1.0,16.0,1.0,6355.0,17.0,0.0,40.0,1.0,1.0,60000.0,1,2014
40.0,1.0,20.0,1.0,5700.0,17.0,1.0,40.0,2.0,1.0,24000.0,1,2014
41.0,7.0,18.0,1.0,9130.0,17.0,0.0,37.0,2.0,2.0,32100.0,2,2014
59.0,1.0,16.0,1.0,7750.0,17.0,0.0,40.0,2.0,1.0,19000.0,1,2014
58.0,1.0,16.0,1.0,8800.0,17.0,1.0,50.0,1.0,1.0,22500.0,1,2014
62.0,1.0,19.0,1.0,205.0,55.0,0.0,40.0,1.0,1.0,44300.0,1,2014
21.0,1.0,16.0,5.0,4020.0,17.0,2.0,40.0,1.0,1.0,20000.0,1,2014
34.0,1.0,16.0,1.0,9130.0,48.0,1.0,70.0,1.0,1.0,75000.0,1,2014
40.0,1.0,22.0,5.0,4850.0,17.0,0.0,50.0,2.0,2.0,126000.0,2,2014
53.0,1.0,19.0,5.0,6230.0,134.0,0.0,58.0,1.0,1.0,62000.0,1,2014
20.0,1.0,19.0,5.0,4760.0,17.0,0.0,40.0,2.0,1.0,1000.0,1,2014
21.0,4.0,19.0,5.0,4010.0,17.0,12.0,10.0,2.0,1.0,2000.0,1,2014
21.0,4.0,19.0,5.0,4110.0,17.0,12.0,10.0,2.0,1.0,2000.0,1,2014
18.0,1.0,16.0,5.0,6050.0,17.0,17.0,14.0,1.0,1.0,3000.0,1,2014
50.0,1.0,21.0,1.0,50.0,17.0,0.0,40.0,2.0,1.0,80000.0,1,2014
51.0,1.0,18.0,1.0,4850.0,17.0,1.0,40.0,1.0,1.0,75000.0,1,2014
37.0,1.0,20.0,1.0,6260.0,17.0,0.0,40.0,1.0,1.0,32500.0,1,2014
34.0,1.0,21.0,1.0,2310.0,17.0,1.0,50.0,2.0,1.0,40000.0,1,2014
62.0,2.0,21.0,1.0,2050.0,17.0,0.0,20.0,2.0,1.0,21000.0,1,2014
50.0,1.0,22.0,1.0,9130.0,17.0,1.0,70.0,1.0,1.0,50000.0,1,2014
24.0,1.0,18.0,5.0,4230.0,31.0,2.0,20.0,2.0,1.0,7500.0,1,2014
48.0,4.0,21.0,3.0,420.0,19.0,0.0,40.0,1.0,1.0,70000.0,1,2014
33.0,1.0,21.0,5.0,110.0,17.0,0.0,40.0,2.0,1.0,90000.0,1,2014
38.0,1.0,20.0,1.0,430.0,17.0,0.0,38.0,2.0,1.0,56000.0,1,2014
38.0,1.0,21.0,1.0,350.0,17.0,1.0,50.0,1.0,1.0,87000.0,1,2014
55.0,1.0,19.0,1.0,150.0,8.0,0.0,40.0,2.0,1.0,187000.0,1,2014
53.0,1.0,21.0,1.0,10.0,18.0,1.0,45.0,1.0,1.0,45000.0,1,2014
30.0,1.0,21.0,5.0,4620.0,8.0,2.0,26.0,1.0,1.0,20000.0,1,2014
57.0,1.0,21.0,1.0,1006.0,210.0,0.0,40.0,1.0,6.0,150000.0,6,2014
61.0,1.0,20.0,1.0,5860.0,210.0,1.0,40.0,2.0,6.0,15000.0,6,2014
63.0,1.0,16.0,1.0,4110.0,17.0,10.0,50.0,1.0,1.0,110000.0,1,2014
26.0,5.0,19.0,5.0,5600.0,12.0,0.0,70.0,1.0,1.0,26000.0,1,2014
43.0,3.0,18.0,1.0,2320.0,17.0,0.0,20.0,2.0,1.0,2500.0,1,2014
45.0,1.0,20.0,1.0,20.0,17.0,1.0,50.0,1.0,1.0,94150.0,1,2014
21.0,2.0,19.0,5.0,3600.0,17.0,2.0,30.0,2.0,1.0,20000.0,1,2014
54.0,1.0,19.0,1.0,10.0,17.0,0.0,40.0,2.0,1.0,51000.0,1,2014
66.0,3.0,21.0,1.0,430.0,17.0,1.0,40.0,1.0,1.0,98000.0,1,2014
63.0,1.0,16.0,3.0,4720.0,17.0,0.0,36.0,2.0,1.0,10600.0,1,2014
35.0,1.0,21.0,5.0,800.0,17.0,0.0,40.0,2.0,2.0,62000.0,2,2014
45.0,1.0,22.0,1.0,2630.0,17.0,0.0,50.0,1.0,1.0,200200.0,1,2014
45.0,1.0,24.0,1.0,1220.0,17.0,1.0,40.0,2.0,1.0,150200.0,1,2014
51.0,1.0,21.0,1.0,1006.0,17.0,0.0,95.0,1.0,1.0,456000.0,1,2014
49.0,1.0,21.0,1.0,3255.0,39.0,1.0,24.0,2.0,1.0,13000.0,1,2014
57.0,6.0,22.0,1.0,2630.0,39.0,0.0,55.0,2.0,1.0,50100.0,1,2014
57.0,1.0,16.0,1.0,5620.0,39.0,1.0,40.0,1.0,1.0,24100.0,1,2014
21.0,1.0,19.0,5.0,2720.0,17.0,2.0,15.0,2.0,1.0,23000.0,1,2014
50.0,1.0,16.0,3.0,4220.0,17.0,0.0,40.0,1.0,2.0,33000.0,2,2014
62.0,5.0,20.0,1.0,5550.0,17.0,0.0,4.0,1.0,2.0,20000.0,2,2014
52.0,2.0,21.0,1.0,2025.0,17.0,1.0,2.0,2.0,2.0,2600.0,2,2014
53.0,1.0,19.0,3.0,4510.0,17.0,0.0,23.0,2.0,8.0,17800.0,8,2014
27.0,1.0,20.0,4.0,4700.0,17.0,0.0,34.0,2.0,1.0,14000.0,1,2014
43.0,1.0,18.0,4.0,7200.0,17.0,0.0,40.0,1.0,1.0,27100.0,1,2014
39.0,4.0,23.0,1.0,2105.0,17.0,0.0,40.0,2.0,1.0,80000.0,1,2014
41.0,1.0,20.0,1.0,910.0,17.0,1.0,40.0,1.0,9.0,45000.0,9,2014
23.0,1.0,16.0,5.0,5620.0,17.0,0.0,20.0,1.0,2.0,10000.0,2,2014
39.0,6.0,23.0,1.0,2100.0,17.0,1.0,55.0,1.0,6.0,332000.0,6,2014
41.0,1.0,21.0,1.0,6320.0,17.0,0.0,40.0,1.0,1.0,95750.0,1,2014
40.0,3.0,18.0,1.0,2310.0,17.0,1.0,30.0,2.0,1.0,14000.0,1,2014
47.0,1.0,21.0,1.0,630.0,17.0,0.0,45.0,1.0,1.0,75000.0,1,2014
47.0,1.0,21.0,1.0,120.0,128.0,1.0,40.0,2.0,1.0,105000.0,1,2014
51.0,2.0,16.0,3.0,5860.0,17.0,0.0,40.0,2.0,1.0,36600.0,1,2014
19.0,1.0,16.0,5.0,5820.0,17.0,2.0,18.0,2.0,1.0,10000.0,1,2014
63.0,1.0,16.0,1.0,8740.0,17.0,1.0,40.0,1.0,1.0,40250.0,1,2014
33.0,1.0,9.0,1.0,8800.0,374.0,0.0,40.0,2.0,1.0,15000.0,1,2014
36.0,1.0,21.0,1.0,110.0,374.0,1.0,50.0,1.0,1.0,100000.0,1,2014
23.0,1.0,19.0,5.0,4720.0,374.0,5.0,32.0,1.0,1.0,15400.0,1,2014
43.0,1.0,20.0,1.0,430.0,26.0,0.0,45.0,1.0,1.0,120000.0,1,2014
41.0,1.0,19.0,1.0,350.0,17.0,1.0,40.0,2.0,1.0,80000.0,1,2014
71.0,1.0,17.0,3.0,8130.0,5.0,0.0,40.0,2.0,1.0,145000.0,1,2014
51.0,1.0,24.0,1.0,1020.0,207.0,0.0,40.0,1.0,6.0,118100.0,6,2014
23.0,1.0,21.0,5.0,840.0,207.0,2.0,40.0,1.0,6.0,43901.0,6,2014
24.0,2.0,21.0,1.0,2010.0,19.0,0.0,40.0,2.0,1.0,28500.0,1,2014
26.0,1.0,22.0,1.0,1460.0,36.0,1.0,40.0,1.0,1.0,95000.0,1,2014
26.0,1.0,19.0,3.0,5620.0,17.0,0.0,12.0,2.0,1.0,10000.0,1,2014
25.0,1.0,18.0,5.0,8800.0,17.0,13.0,32.0,1.0,1.0,17200.0,1,2014
27.0,1.0,17.0,5.0,6260.0,128.0,0.0,45.0,1.0,1.0,22000.0,1,2014
51.0,3.0,19.0,3.0,3850.0,17.0,0.0,65.0,1.0,1.0,150000.0,1,2014
56.0,1.0,21.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,30000.0,1,2014
57.0,6.0,18.0,1.0,4810.0,55.0,1.0,60.0,1.0,1.0,122400.0,1,2014
31.0,1.0,22.0,3.0,430.0,18.0,0.0,60.0,1.0,1.0,78000.0,1,2014
43.0,1.0,16.0,5.0,6260.0,17.0,2.0,40.0,1.0,1.0,600.0,1,2014
29.0,1.0,21.0,1.0,800.0,6.0,0.0,10.0,2.0,1.0,20000.0,1,2014
28.0,2.0,22.0,1.0,4800.0,6.0,1.0,40.0,1.0,1.0,45000.0,1,2014
67.0,1.0,16.0,1.0,4760.0,17.0,1.0,20.0,2.0,1.0,24800.0,1,2014
50.0,1.0,20.0,1.0,1460.0,233.0,0.0,40.0,1.0,6.0,60000.0,6,2014
49.0,5.0,20.0,1.0,3255.0,233.0,1.0,36.0,2.0,6.0,91000.0,6,2014
49.0,1.0,17.0,5.0,9130.0,17.0,0.0,45.0,1.0,1.0,37500.0,1,2014
39.0,3.0,22.0,3.0,2310.0,26.0,0.0,60.0,1.0,1.0,78000.0,1,2014
38.0,1.0,22.0,1.0,4710.0,17.0,0.0,40.0,2.0,1.0,183020.0,1,2014
44.0,1.0,22.0,1.0,710.0,17.0,1.0,40.0,1.0,1.0,105000.0,1,2014
44.0,1.0,20.0,1.0,8600.0,17.0,0.0,40.0,1.0,1.0,58800.0,1,2014
44.0,1.0,20.0,1.0,3500.0,17.0,1.0,16.0,2.0,1.0,6000.0,1,2014
77.0,7.0,19.0,1.0,4710.0,5.0,1.0,40.0,2.0,2.0,40600.0,2,2014
46.0,1.0,19.0,3.0,5110.0,17.0,0.0,35.0,2.0,1.0,72700.0,1,2014
52.0,3.0,15.0,1.0,4430.0,17.0,0.0,16.0,2.0,1.0,8200.0,1,2014
57.0,1.0,21.0,1.0,9130.0,17.0,1.0,40.0,1.0,1.0,29000.0,1,2014
26.0,1.0,19.0,5.0,4700.0,17.0,2.0,35.0,2.0,1.0,25500.0,1,2014
22.0,1.0,19.0,5.0,5165.0,27.0,0.0,55.0,2.0,1.0,10000.0,1,2014
21.0,1.0,19.0,5.0,3955.0,42.0,12.0,20.0,2.0,1.0,2500.0,1,2014
46.0,2.0,22.0,3.0,740.0,17.0,0.0,50.0,2.0,1.0,105000.0,1,2014
48.0,1.0,21.0,1.0,10.0,17.0,0.0,40.0,1.0,1.0,220010.0,1,2014
57.0,1.0,20.0,1.0,5120.0,17.0,0.0,40.0,2.0,2.0,28000.0,2,2014
21.0,1.0,19.0,5.0,3930.0,17.0,2.0,2.0,1.0,2.0,670.0,2,2014
46.0,1.0,16.0,3.0,5610.0,17.0,0.0,40.0,2.0,1.0,26000.0,1,2014
33.0,2.0,20.0,1.0,3220.0,17.0,0.0,20.0,2.0,1.0,20000.0,1,2014
39.0,1.0,17.0,1.0,7200.0,17.0,1.0,42.0,1.0,1.0,45000.0,1,2014
37.0,7.0,21.0,1.0,735.0,17.0,0.0,50.0,2.0,1.0,54000.0,1,2014
40.0,1.0,21.0,1.0,40.0,17.0,1.0,45.0,1.0,1.0,65000.0,1,2014
37.0,1.0,16.0,5.0,5860.0,303.0,15.0,40.0,2.0,1.0,42000.0,1,2014
66.0,2.0,20.0,2.0,2540.0,17.0,0.0,30.0,2.0,1.0,31000.0,1,2014
27.0,1.0,16.0,5.0,4030.0,17.0,2.0,39.0,2.0,1.0,18500.0,1,2014
37.0,1.0,16.0,1.0,5610.0,29.0,1.0,40.0,1.0,1.0,19000.0,1,2014
51.0,1.0,22.0,5.0,2400.0,31.0,0.0,38.0,2.0,1.0,47000.0,1,2014
72.0,1.0,18.0,3.0,5840.0,17.0,0.0,40.0,2.0,1.0,57000.0,1,2014
58.0,1.0,20.0,1.0,6050.0,17.0,0.0,40.0,1.0,1.0,45750.0,1,2014
58.0,1.0,20.0,1.0,5240.0,17.0,1.0,40.0,2.0,1.0,38000.0,1,2014
68.0,2.0,20.0,2.0,3255.0,17.0,0.0,40.0,2.0,1.0,92600.0,1,2014
26.0,1.0,20.0,5.0,4700.0,17.0,0.0,65.0,1.0,1.0,48000.0,1,2014
22.0,1.0,20.0,5.0,5240.0,4.0,13.0,40.0,2.0,1.0,24000.0,1,2014
63.0,1.0,7.0,1.0,8220.0,303.0,0.0,55.0,1.0,1.0,45000.0,1,2014
59.0,1.0,8.0,1.0,4230.0,303.0,1.0,40.0,2.0,1.0,17200.0,1,2014
34.0,1.0,16.0,5.0,6260.0,17.0,2.0,40.0,1.0,1.0,1500.0,1,2014
25.0,1.0,16.0,5.0,4020.0,17.0,2.0,40.0,1.0,1.0,17200.0,1,2014
23.0,1.0,21.0,5.0,2100.0,55.0,0.0,45.0,2.0,1.0,7400.0,1,2014
25.0,3.0,21.0,5.0,3850.0,17.0,12.0,45.0,1.0,9.0,60500.0,9,2014
25.0,1.0,21.0,5.0,4840.0,17.0,12.0,45.0,1.0,6.0,6800.0,6,2014
24.0,1.0,21.0,5.0,710.0,17.0,13.0,47.0,1.0,1.0,73000.0,1,2014
60.0,1.0,20.0,1.0,7630.0,12.0,0.0,40.0,1.0,1.0,81800.0,1,2014
60.0,3.0,22.0,1.0,2310.0,17.0,1.0,40.0,2.0,1.0,35100.0,1,2014
63.0,3.0,16.0,3.0,4250.0,17.0,0.0,36.0,1.0,1.0,68200.0,1,2014
33.0,1.0,17.0,5.0,1550.0,17.0,2.0,40.0,1.0,1.0,54000.0,1,2014
31.0,1.0,17.0,5.0,6400.0,17.0,2.0,50.0,1.0,1.0,148000.0,1,2014
62.0,1.0,15.0,1.0,5120.0,17.0,0.0,40.0,2.0,1.0,40000.0,1,2014
70.0,1.0,15.0,1.0,9130.0,17.0,1.0,50.0,1.0,1.0,45000.0,1,2014
51.0,3.0,22.0,1.0,2310.0,29.0,0.0,55.0,2.0,1.0,54300.0,1,2014
53.0,4.0,20.0,1.0,8610.0,17.0,1.0,40.0,1.0,1.0,100300.0,1,2014
72.0,1.0,18.0,1.0,9130.0,17.0,0.0,20.0,1.0,1.0,88800.0,1,2014
60.0,3.0,21.0,1.0,5120.0,17.0,0.0,45.0,2.0,1.0,70000.0,1,2014
53.0,1.0,21.0,3.0,8030.0,17.0,0.0,40.0,1.0,1.0,45000.0,1,2014
34.0,1.0,21.0,1.0,50.0,39.0,1.0,40.0,1.0,1.0,68000.0,1,2014
50.0,4.0,22.0,1.0,2320.0,17.0,0.0,50.0,1.0,1.0,60000.0,1,2014
43.0,4.0,22.0,1.0,1820.0,17.0,1.0,40.0,2.0,1.0,85000.0,1,2014
45.0,7.0,21.0,1.0,410.0,17.0,0.0,2.0,2.0,1.0,900.0,1,2014
47.0,1.0,21.0,1.0,10.0,17.0,1.0,40.0,1.0,1.0,80000.0,1,2014
47.0,1.0,18.0,5.0,9130.0,17.0,0.0,40.0,1.0,1.0,50000.0,1,2014
19.0,1.0,19.0,5.0,5620.0,17.0,17.0,25.0,2.0,2.0,1000.0,2,2014
49.0,1.0,19.0,1.0,150.0,17.0,0.0,48.0,2.0,1.0,80000.0,1,2014
43.0,1.0,21.0,1.0,1020.0,29.0,1.0,40.0,1.0,1.0,90000.0,1,2014
47.0,4.0,21.0,1.0,7140.0,17.0,0.0,38.0,1.0,1.0,53800.0,1,2014
31.0,1.0,20.0,1.0,8965.0,17.0,0.0,40.0,1.0,1.0,40000.0,1,2014
26.0,1.0,21.0,1.0,3255.0,17.0,1.0,36.0,2.0,1.0,48000.0,1,2014
49.0,4.0,21.0,3.0,5700.0,17.0,13.0,40.0,2.0,1.0,50000.0,1,2014
38.0,2.0,21.0,1.0,3255.0,17.0,0.0,36.0,2.0,2.0,79000.0,2,2014
