AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
30.0,1.0,21.0,1.0,3255.0,233.0,0.0,72.0,2.0,6.0,55000.0,6,2017
30.0,1.0,19.0,1.0,3600.0,17.0,1.0,12.0,1.0,6.0,8000.0,6,2017
62.0,2.0,20.0,5.0,5700.0,17.0,0.0,35.0,2.0,2.0,56670.0,2,2017
37.0,5.0,22.0,5.0,3730.0,17.0,2.0,42.0,2.0,2.0,92000.0,2,2017
27.0,2.0,24.0,1.0,2200.0,207.0,0.0,60.0,1.0,6.0,47800.0,6,2017
70.0,1.0,20.0,1.0,3300.0,17.0,1.0,6.0,2.0,1.0,20600.0,1,2017
49.0,1.0,19.0,3.0,4850.0,12.0,0.0,40.0,1.0,1.0,141000.0,1,2017
19.0,1.0,16.0,5.0,9130.0,17.0,2.0,6.0,1.0,1.0,3000.0,1,2017
40.0,1.0,20.0,1.0,2310.0,139.0,0.0,10.0,2.0,1.0,6000.0,1,2017
44.0,1.0,21.0,1.0,1360.0,36.0,1.0,40.0,1.0,1.0,80000.0,1,2017
44.0,1.0,21.0,5.0,136.0,17.0,0.0,40.0,2.0,2.0,40000.0,2,2017
59.0,1.0,20.0,3.0,6220.0,17.0,0.0,45.0,1.0,1.0,50000.0,1,2017
30.0,1.0,18.0,5.0,8965.0,17.0,12.0,30.0,1.0,2.0,40000.0,2,2017
47.0,1.0,19.0,1.0,430.0,6.0,0.0,40.0,1.0,1.0,82400.0,1,2017
43.0,1.0,21.0,1.0,360.0,247.0,1.0,45.0,2.0,6.0,115000.0,6,2017
33.0,6.0,19.0,5.0,4510.0,17.0,0.0,12.0,2.0,9.0,13000.0,9,2017
40.0,4.0,19.0,5.0,2310.0,17.0,2.0,40.0,2.0,1.0,49500.0,1,2017
38.0,4.0,21.0,5.0,725.0,17.0,2.0,40.0,2.0,1.0,34300.0,1,2017
43.0,1.0,16.0,2.0,6260.0,39.0,0.0,40.0,1.0,1.0,32000.0,1,2017
34.0,1.0,16.0,5.0,9620.0,17.0,12.0,40.0,1.0,1.0,35000.0,1,2017
42.0,1.0,24.0,3.0,3500.0,17.0,0.0,40.0,2.0,1.0,98300.0,1,2017
24.0,1.0,18.0,5.0,4510.0,17.0,2.0,40.0,2.0,8.0,10000.0,8,2017
71.0,1.0,21.0,3.0,2000.0,17.0,0.0,40.0,2.0,1.0,23000.0,1,2017
58.0,6.0,19.0,1.0,4250.0,17.0,0.0,7.0,1.0,1.0,5800.0,1,2017
63.0,1.0,19.0,1.0,5700.0,29.0,1.0,40.0,2.0,1.0,60000.0,1,2017
35.0,6.0,21.0,1.0,9130.0,104.0,0.0,50.0,1.0,9.0,30000.0,9,2017
31.0,1.0,21.0,1.0,9410.0,104.0,1.0,40.0,2.0,9.0,20000.0,9,2017
52.0,1.0,21.0,1.0,1020.0,110.0,0.0,51.0,1.0,1.0,111310.0,1,2017
52.0,6.0,24.0,1.0,2000.0,139.0,1.0,35.0,2.0,1.0,112310.0,1,2017
25.0,2.0,21.0,5.0,420.0,139.0,2.0,53.0,1.0,1.0,36400.0,1,2017
17.0,1.0,14.0,5.0,4060.0,17.0,2.0,10.0,1.0,1.0,400.0,1,2017
30.0,3.0,22.0,5.0,1360.0,26.0,0.0,40.0,1.0,1.0,62400.0,1,2017
29.0,2.0,22.0,5.0,3230.0,17.0,13.0,40.0,2.0,1.0,40000.0,1,2017
37.0,4.0,23.0,1.0,3060.0,132.0,0.0,60.0,1.0,1.0,70000.0,1,2017
38.0,1.0,23.0,1.0,2010.0,132.0,1.0,50.0,2.0,1.0,100000.0,1,2017
52.0,1.0,16.0,3.0,5400.0,17.0,0.0,40.0,2.0,2.0,28100.0,2,2017
21.0,1.0,18.0,5.0,9050.0,17.0,2.0,17.0,2.0,2.0,29000.0,2,2017
43.0,1.0,21.0,1.0,4850.0,26.0,1.0,40.0,1.0,1.0,60000.0,1,2017
48.0,7.0,21.0,1.0,1010.0,233.0,0.0,40.0,1.0,6.0,94000.0,6,2017
53.0,2.0,21.0,1.0,3510.0,26.0,1.0,45.0,2.0,1.0,81000.0,1,2017
35.0,1.0,18.0,5.0,4230.0,17.0,0.0,28.0,2.0,2.0,4000.0,2,2017
82.0,7.0,16.0,1.0,5700.0,17.0,1.0,4.0,2.0,1.0,31500.0,1,2017
67.0,4.0,20.0,1.0,5700.0,17.0,1.0,37.0,2.0,1.0,27000.0,1,2017
70.0,6.0,22.0,5.0,2340.0,48.0,0.0,10.0,2.0,1.0,56920.0,1,2017
52.0,1.0,16.0,1.0,3600.0,17.0,0.0,40.0,2.0,1.0,15000.0,1,2017
54.0,1.0,16.0,1.0,9130.0,17.0,1.0,60.0,1.0,1.0,60000.0,1,2017
24.0,1.0,21.0,5.0,4720.0,17.0,0.0,36.0,1.0,1.0,15000.0,1,2017
36.0,1.0,20.0,1.0,7700.0,17.0,1.0,52.0,1.0,1.0,105000.0,1,2017
75.0,6.0,19.0,1.0,4510.0,17.0,0.0,35.0,1.0,1.0,40700.0,1,2017
29.0,1.0,21.0,1.0,5600.0,303.0,0.0,50.0,1.0,1.0,40000.0,1,2017
47.0,1.0,18.0,3.0,8630.0,17.0,0.0,50.0,1.0,1.0,95000.0,1,2017
25.0,6.0,16.0,5.0,4510.0,17.0,2.0,36.0,2.0,1.0,27000.0,1,2017
19.0,1.0,18.0,5.0,4020.0,17.0,2.0,35.0,2.0,1.0,15000.0,1,2017
17.0,1.0,14.0,5.0,4020.0,17.0,2.0,25.0,1.0,1.0,7000.0,1,2017
62.0,3.0,22.0,1.0,3230.0,17.0,0.0,20.0,2.0,1.0,167000.0,1,2017
61.0,1.0,21.0,1.0,50.0,17.0,1.0,50.0,1.0,1.0,90000.0,1,2017
27.0,3.0,22.0,5.0,3230.0,17.0,2.0,45.0,2.0,1.0,55000.0,1,2017
28.0,1.0,16.0,4.0,6800.0,17.0,0.0,50.0,1.0,1.0,39000.0,1,2017
47.0,1.0,14.0,4.0,7330.0,17.0,6.0,50.0,1.0,1.0,6000.0,1,2017
43.0,1.0,16.0,1.0,6230.0,17.0,0.0,40.0,1.0,1.0,52000.0,1,2017
25.0,1.0,21.0,5.0,850.0,18.0,0.0,45.0,2.0,1.0,65000.0,1,2017
49.0,1.0,19.0,1.0,10.0,17.0,0.0,45.0,1.0,1.0,80000.0,1,2017
55.0,6.0,16.0,1.0,8350.0,17.0,1.0,40.0,2.0,1.0,5000.0,1,2017
19.0,1.0,19.0,5.0,9620.0,17.0,2.0,30.0,1.0,1.0,4000.0,1,2017
17.0,1.0,14.0,5.0,4720.0,17.0,2.0,15.0,1.0,1.0,900.0,1,2017
62.0,7.0,19.0,3.0,500.0,39.0,0.0,80.0,2.0,1.0,45700.0,1,2017
35.0,1.0,21.0,1.0,1360.0,17.0,0.0,20.0,2.0,1.0,24000.0,1,2017
35.0,5.0,21.0,1.0,530.0,17.0,1.0,40.0,1.0,1.0,62000.0,1,2017
43.0,1.0,18.0,3.0,7340.0,17.0,0.0,40.0,1.0,1.0,33000.0,1,2017
29.0,1.0,18.0,3.0,3645.0,32.0,11.0,30.0,2.0,1.0,25000.0,1,2017
37.0,6.0,18.0,1.0,6420.0,17.0,0.0,35.0,1.0,1.0,28000.0,1,2017
33.0,1.0,16.0,1.0,3320.0,17.0,1.0,40.0,2.0,1.0,24000.0,1,2017
73.0,1.0,18.0,1.0,430.0,18.0,1.0,25.0,2.0,1.0,98500.0,1,2017
56.0,1.0,18.0,1.0,1107.0,17.0,0.0,38.0,1.0,1.0,36660.0,1,2017
55.0,2.0,16.0,1.0,3510.0,17.0,1.0,40.0,2.0,1.0,58960.0,1,2017
45.0,1.0,21.0,1.0,3320.0,17.0,0.0,48.0,2.0,1.0,135000.0,1,2017
48.0,2.0,21.0,1.0,2000.0,17.0,1.0,45.0,1.0,1.0,94000.0,1,2017
57.0,7.0,21.0,1.0,710.0,31.0,0.0,50.0,1.0,1.0,160000.0,1,2017
55.0,2.0,22.0,1.0,2040.0,17.0,0.0,50.0,1.0,1.0,33800.0,1,2017
58.0,1.0,22.0,1.0,3258.0,17.0,1.0,40.0,2.0,1.0,55800.0,1,2017
67.0,1.0,16.0,1.0,4250.0,17.0,1.0,50.0,1.0,1.0,101000.0,1,2017
38.0,6.0,19.0,5.0,4850.0,48.0,0.0,29.0,2.0,1.0,18000.0,1,2017
72.0,7.0,16.0,1.0,4710.0,17.0,0.0,32.0,1.0,1.0,84000.0,1,2017
68.0,7.0,19.0,1.0,5700.0,17.0,1.0,20.0,2.0,1.0,22000.0,1,2017
58.0,1.0,21.0,1.0,4700.0,233.0,0.0,39.0,1.0,6.0,34000.0,6,2017
47.0,1.0,19.0,1.0,2540.0,48.0,1.0,36.0,2.0,1.0,15200.0,1,2017
17.0,1.0,15.0,5.0,4720.0,17.0,2.0,20.0,2.0,6.0,250.0,6,2017
58.0,1.0,16.0,1.0,8965.0,17.0,0.0,40.0,1.0,1.0,54000.0,1,2017
21.0,1.0,14.0,5.0,4750.0,17.0,2.0,30.0,1.0,1.0,4800.0,1,2017
67.0,4.0,21.0,1.0,4710.0,17.0,1.0,40.0,1.0,1.0,154000.0,1,2017
34.0,1.0,16.0,1.0,3600.0,17.0,1.0,24.0,2.0,1.0,5800.0,1,2017
66.0,1.0,22.0,1.0,9120.0,17.0,0.0,30.0,1.0,1.0,124300.0,1,2017
60.0,1.0,16.0,1.0,5700.0,21.0,0.0,40.0,2.0,1.0,23900.0,1,2017
59.0,1.0,19.0,1.0,3620.0,215.0,1.0,40.0,1.0,1.0,86000.0,1,2017
45.0,1.0,16.0,1.0,4520.0,217.0,1.0,30.0,2.0,6.0,19600.0,6,2017
45.0,1.0,20.0,1.0,7340.0,247.0,0.0,56.0,1.0,6.0,40000.0,6,2017
69.0,1.0,21.0,1.0,5240.0,19.0,0.0,20.0,2.0,1.0,18000.0,1,2017
70.0,7.0,22.0,1.0,710.0,17.0,1.0,40.0,1.0,1.0,498000.0,1,2017
40.0,7.0,21.0,1.0,5360.0,17.0,2.0,20.0,2.0,1.0,3600.0,1,2017
40.0,1.0,19.0,1.0,2710.0,12.0,9.0,40.0,1.0,1.0,134000.0,1,2017
30.0,1.0,21.0,5.0,4850.0,217.0,0.0,40.0,2.0,6.0,47000.0,6,2017
67.0,1.0,16.0,2.0,5860.0,17.0,0.0,40.0,2.0,1.0,45000.0,1,2017
28.0,1.0,21.0,5.0,9130.0,17.0,0.0,45.0,1.0,1.0,50000.0,1,2017
31.0,1.0,21.0,5.0,630.0,17.0,0.0,40.0,2.0,1.0,33300.0,1,2017
62.0,2.0,17.0,5.0,4220.0,303.0,6.0,30.0,2.0,1.0,48000.0,1,2017
54.0,1.0,20.0,3.0,4020.0,6.0,0.0,30.0,1.0,2.0,14800.0,2,2017
33.0,1.0,20.0,1.0,9510.0,17.0,0.0,50.0,1.0,1.0,51000.0,1,2017
35.0,3.0,17.0,1.0,2720.0,17.0,1.0,50.0,2.0,1.0,33500.0,1,2017
54.0,3.0,16.0,1.0,4220.0,17.0,0.0,48.0,1.0,1.0,66000.0,1,2017
52.0,1.0,16.0,1.0,4720.0,17.0,1.0,27.0,2.0,1.0,11000.0,1,2017
24.0,1.0,19.0,5.0,9620.0,17.0,2.0,25.0,1.0,1.0,17000.0,1,2017
21.0,1.0,19.0,5.0,2920.0,17.0,2.0,25.0,1.0,1.0,7000.0,1,2017
34.0,5.0,20.0,5.0,2145.0,48.0,0.0,40.0,1.0,2.0,53000.0,2,2017
62.0,7.0,19.0,1.0,6200.0,19.0,0.0,50.0,1.0,1.0,26600.0,1,2017
47.0,1.0,13.0,3.0,4700.0,17.0,2.0,50.0,1.0,1.0,20000.0,1,2017
68.0,1.0,20.0,3.0,5400.0,17.0,0.0,25.0,1.0,1.0,34600.0,1,2017
69.0,6.0,22.0,1.0,4830.0,17.0,1.0,45.0,2.0,1.0,63700.0,1,2017
36.0,3.0,22.0,5.0,2310.0,17.0,2.0,50.0,2.0,1.0,68000.0,1,2017
39.0,1.0,18.0,1.0,6200.0,17.0,0.0,40.0,1.0,1.0,110000.0,1,2017
31.0,1.0,12.0,1.0,8740.0,17.0,1.0,50.0,2.0,1.0,26000.0,1,2017
52.0,8.0,21.0,1.0,4700.0,17.0,0.0,40.0,1.0,1.0,7000.0,1,2017
52.0,1.0,22.0,1.0,50.0,17.0,1.0,70.0,1.0,1.0,202000.0,1,2017
54.0,4.0,19.0,5.0,940.0,17.0,0.0,30.0,2.0,1.0,57000.0,1,2017
22.0,1.0,17.0,5.0,4720.0,17.0,2.0,25.0,1.0,1.0,6000.0,1,2017
53.0,1.0,16.0,3.0,8965.0,17.0,13.0,40.0,1.0,1.0,28000.0,1,2017
31.0,1.0,16.0,1.0,9640.0,8.0,0.0,40.0,2.0,1.0,14350.0,1,2017
28.0,8.0,20.0,1.0,4600.0,17.0,0.0,5.0,2.0,1.0,400.0,1,2017
27.0,1.0,19.0,1.0,4850.0,17.0,1.0,50.0,1.0,1.0,59000.0,1,2017
32.0,1.0,16.0,5.0,4700.0,17.0,0.0,50.0,2.0,1.0,25800.0,1,2017
38.0,6.0,14.0,5.0,4230.0,17.0,0.0,35.0,2.0,1.0,17000.0,1,2017
29.0,1.0,16.0,5.0,6840.0,37.0,11.0,40.0,1.0,1.0,15000.0,1,2017
56.0,1.0,16.0,3.0,7750.0,17.0,13.0,40.0,2.0,1.0,15000.0,1,2017
