AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
47.0,2.0,21.0,1.0,2540.0,215.0,1.0,6.0,2.0,6.0,440.0,6,2016
28.0,1.0,21.0,1.0,5000.0,42.0,0.0,40.0,2.0,1.0,68000.0,1,2016
28.0,1.0,21.0,1.0,800.0,34.0,1.0,50.0,1.0,1.0,90200.0,1,2016
54.0,1.0,20.0,1.0,1530.0,17.0,0.0,40.0,1.0,1.0,72960.0,1,2016
51.0,1.0,16.0,1.0,5000.0,373.0,1.0,40.0,2.0,1.0,66030.0,1,2016
36.0,1.0,19.0,1.0,6355.0,17.0,0.0,40.0,1.0,1.0,70500.0,1,2016
36.0,1.0,21.0,1.0,4710.0,17.0,1.0,38.0,2.0,1.0,100000.0,1,2016
61.0,1.0,16.0,2.0,4510.0,17.0,0.0,40.0,2.0,1.0,15400.0,1,2016
30.0,3.0,21.0,1.0,3800.0,17.0,0.0,65.0,1.0,1.0,54100.0,1,2016
30.0,1.0,21.0,1.0,5240.0,17.0,1.0,45.0,2.0,1.0,35000.0,1,2016
56.0,6.0,19.0,1.0,4820.0,17.0,1.0,10.0,1.0,1.0,233600.0,1,2016
67.0,1.0,20.0,2.0,5700.0,17.0,0.0,40.0,2.0,1.0,41700.0,1,2016
34.0,1.0,22.0,5.0,4760.0,17.0,2.0,40.0,1.0,1.0,25000.0,1,2016
30.0,1.0,21.0,3.0,50.0,21.0,0.0,40.0,1.0,1.0,90000.0,1,2016
60.0,6.0,21.0,3.0,410.0,316.0,0.0,40.0,2.0,1.0,22780.0,1,2016
69.0,1.0,16.0,3.0,4940.0,17.0,13.0,25.0,2.0,1.0,66100.0,1,2016
62.0,4.0,22.0,3.0,3230.0,17.0,0.0,30.0,2.0,1.0,90300.0,1,2016
53.0,1.0,12.0,3.0,9600.0,462.0,5.0,20.0,1.0,2.0,4500.0,2,2016
17.0,1.0,14.0,5.0,2630.0,17.0,10.0,5.0,1.0,9.0,200.0,9,2016
28.0,1.0,21.0,5.0,850.0,55.0,0.0,40.0,1.0,1.0,90000.0,1,2016
28.0,1.0,23.0,5.0,3010.0,55.0,11.0,40.0,1.0,1.0,147000.0,1,2016
64.0,1.0,20.0,1.0,3320.0,29.0,0.0,12.0,2.0,1.0,22200.0,1,2016
61.0,1.0,19.0,1.0,6200.0,17.0,1.0,55.0,1.0,1.0,55000.0,1,2016
32.0,1.0,21.0,3.0,9600.0,17.0,2.0,50.0,1.0,1.0,12000.0,1,2016
54.0,2.0,21.0,5.0,2040.0,457.0,17.0,40.0,2.0,2.0,27000.0,2,2016
39.0,1.0,10.0,1.0,310.0,314.0,0.0,40.0,2.0,8.0,20000.0,8,2016
30.0,1.0,16.0,1.0,6440.0,314.0,1.0,45.0,1.0,8.0,80000.0,8,2016
60.0,2.0,15.0,5.0,8965.0,17.0,17.0,30.0,1.0,1.0,20400.0,1,2016
40.0,1.0,16.0,1.0,3600.0,17.0,0.0,40.0,2.0,1.0,27200.0,1,2016
42.0,1.0,16.0,1.0,9130.0,17.0,1.0,70.0,1.0,1.0,50000.0,1,2016
17.0,1.0,14.0,5.0,4020.0,17.0,2.0,20.0,1.0,1.0,3500.0,1,2016
23.0,2.0,21.0,5.0,910.0,17.0,0.0,40.0,2.0,1.0,48000.0,1,2016
37.0,1.0,19.0,5.0,7020.0,17.0,0.0,40.0,1.0,6.0,36000.0,6,2016
46.0,1.0,21.0,1.0,1965.0,39.0,0.0,40.0,1.0,1.0,106000.0,1,2016
49.0,3.0,22.0,1.0,230.0,17.0,1.0,50.0,2.0,1.0,75000.0,1,2016
30.0,5.0,21.0,5.0,120.0,17.0,0.0,48.0,1.0,1.0,145000.0,1,2016
65.0,1.0,20.0,1.0,9130.0,17.0,0.0,60.0,1.0,1.0,27000.0,1,2016
38.0,3.0,22.0,1.0,5860.0,17.0,0.0,40.0,2.0,1.0,60000.0,1,2016
37.0,1.0,16.0,1.0,6220.0,17.0,1.0,40.0,1.0,1.0,85000.0,1,2016
61.0,1.0,16.0,2.0,4230.0,303.0,0.0,40.0,2.0,8.0,26300.0,8,2016
24.0,1.0,16.0,5.0,4020.0,303.0,2.0,40.0,1.0,8.0,18000.0,8,2016
58.0,1.0,19.0,1.0,8220.0,17.0,0.0,40.0,1.0,2.0,27000.0,2,2016
37.0,1.0,19.0,5.0,430.0,13.0,0.0,50.0,1.0,1.0,50000.0,1,2016
37.0,1.0,24.0,3.0,2310.0,301.0,13.0,50.0,2.0,1.0,30000.0,1,2016
63.0,6.0,16.0,1.0,4250.0,17.0,0.0,30.0,1.0,1.0,37000.0,1,2016
63.0,1.0,19.0,1.0,3255.0,17.0,1.0,24.0,2.0,1.0,71000.0,1,2016
53.0,1.0,20.0,1.0,7630.0,19.0,0.0,40.0,1.0,1.0,46000.0,1,2016
53.0,1.0,16.0,1.0,4700.0,19.0,1.0,40.0,2.0,1.0,48000.0,1,2016
32.0,1.0,16.0,3.0,520.0,110.0,2.0,40.0,1.0,1.0,34000.0,1,2016
63.0,1.0,16.0,2.0,4760.0,17.0,0.0,30.0,2.0,1.0,15000.0,1,2016
52.0,1.0,21.0,1.0,4710.0,17.0,0.0,45.0,1.0,1.0,140000.0,1,2016
53.0,1.0,19.0,1.0,3420.0,27.0,1.0,45.0,2.0,1.0,90000.0,1,2016
64.0,4.0,19.0,3.0,4650.0,17.0,0.0,20.0,2.0,1.0,39700.0,1,2016
33.0,3.0,19.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,65000.0,1,2016
46.0,3.0,18.0,1.0,3740.0,17.0,1.0,56.0,1.0,1.0,75000.0,1,2016
30.0,1.0,21.0,5.0,2830.0,17.0,0.0,35.0,1.0,1.0,35000.0,1,2016
26.0,1.0,16.0,5.0,310.0,42.0,12.0,45.0,1.0,1.0,30000.0,1,2016
44.0,3.0,22.0,3.0,2320.0,17.0,2.0,45.0,2.0,1.0,59300.0,1,2016
56.0,1.0,16.0,1.0,7340.0,17.0,1.0,55.0,1.0,1.0,30000.0,1,2016
31.0,1.0,16.0,1.0,9120.0,303.0,0.0,21.0,2.0,1.0,8000.0,1,2016
37.0,1.0,9.0,1.0,4200.0,303.0,1.0,50.0,1.0,1.0,52000.0,1,2016
59.0,1.0,21.0,1.0,540.0,17.0,1.0,50.0,2.0,2.0,51000.0,2,2016
37.0,1.0,15.0,3.0,4110.0,17.0,2.0,27.0,1.0,2.0,10000.0,2,2016
31.0,1.0,16.0,5.0,8740.0,17.0,2.0,55.0,1.0,2.0,40200.0,2,2016
49.0,2.0,21.0,1.0,2630.0,17.0,0.0,40.0,2.0,1.0,35000.0,1,2016
55.0,1.0,16.0,1.0,4850.0,20.0,1.0,50.0,1.0,1.0,45000.0,1,2016
22.0,3.0,21.0,5.0,4250.0,17.0,2.0,40.0,1.0,1.0,4000.0,1,2016
18.0,1.0,19.0,5.0,5620.0,17.0,2.0,10.0,2.0,1.0,1000.0,1,2016
67.0,1.0,16.0,1.0,4760.0,17.0,1.0,28.0,2.0,1.0,22000.0,1,2016
28.0,1.0,16.0,1.0,6320.0,18.0,0.0,45.0,1.0,1.0,36000.0,1,2016
32.0,1.0,18.0,1.0,4030.0,17.0,1.0,40.0,2.0,1.0,20000.0,1,2016
32.0,1.0,18.0,5.0,4720.0,17.0,10.0,36.0,2.0,1.0,9600.0,1,2016
36.0,1.0,21.0,1.0,120.0,303.0,0.0,55.0,1.0,1.0,43000.0,1,2016
49.0,3.0,21.0,1.0,2540.0,55.0,0.0,25.0,2.0,1.0,10200.0,1,2016
50.0,1.0,21.0,1.0,1460.0,55.0,1.0,40.0,1.0,1.0,230000.0,1,2016
20.0,1.0,20.0,5.0,9620.0,17.0,2.0,20.0,2.0,1.0,9600.0,1,2016
21.0,6.0,18.0,5.0,7150.0,17.0,0.0,35.0,1.0,1.0,120000.0,1,2016
18.0,1.0,19.0,5.0,3420.0,17.0,13.0,35.0,2.0,1.0,10000.0,1,2016
67.0,1.0,18.0,1.0,4600.0,17.0,0.0,15.0,1.0,1.0,37000.0,1,2016
49.0,1.0,16.0,1.0,5840.0,17.0,1.0,40.0,2.0,1.0,29500.0,1,2016
64.0,1.0,9.0,1.0,8220.0,303.0,0.0,40.0,2.0,1.0,27000.0,1,2016
67.0,1.0,9.0,1.0,8965.0,303.0,1.0,50.0,1.0,1.0,26200.0,1,2016
23.0,1.0,20.0,5.0,8965.0,17.0,2.0,40.0,2.0,1.0,23400.0,1,2016
55.0,1.0,16.0,1.0,5840.0,17.0,0.0,50.0,2.0,1.0,63300.0,1,2016
27.0,1.0,16.0,3.0,5620.0,17.0,2.0,40.0,2.0,1.0,7500.0,1,2016
53.0,1.0,19.0,3.0,4700.0,17.0,0.0,50.0,1.0,2.0,50000.0,2,2016
43.0,7.0,23.0,1.0,850.0,36.0,1.0,50.0,1.0,1.0,502000.0,1,2016
55.0,1.0,19.0,3.0,9130.0,17.0,0.0,48.0,1.0,1.0,45050.0,1,2016
32.0,1.0,21.0,1.0,3255.0,17.0,0.0,36.0,2.0,1.0,3000.0,1,2016
35.0,3.0,22.0,1.0,3730.0,17.0,1.0,60.0,1.0,1.0,80000.0,1,2016
54.0,1.0,18.0,5.0,160.0,17.0,0.0,40.0,1.0,1.0,50500.0,1,2016
45.0,6.0,14.0,5.0,7630.0,120.0,11.0,20.0,1.0,1.0,1000.0,1,2016
52.0,1.0,21.0,1.0,4710.0,17.0,0.0,37.0,2.0,1.0,81000.0,1,2016
55.0,1.0,16.0,1.0,4220.0,17.0,1.0,28.0,1.0,1.0,8600.0,1,2016
43.0,1.0,19.0,5.0,9130.0,17.0,0.0,40.0,1.0,2.0,61000.0,2,2016
28.0,1.0,22.0,1.0,2000.0,4.0,0.0,20.0,2.0,1.0,10000.0,1,2016
28.0,1.0,21.0,1.0,1020.0,20.0,1.0,45.0,1.0,1.0,70000.0,1,2016
30.0,2.0,19.0,5.0,5700.0,17.0,0.0,35.0,2.0,2.0,24000.0,2,2016
29.0,1.0,21.0,5.0,430.0,17.0,0.0,50.0,2.0,1.0,62000.0,1,2016
37.0,1.0,17.0,1.0,5610.0,17.0,0.0,40.0,1.0,1.0,43000.0,1,2016
29.0,1.0,18.0,1.0,5700.0,17.0,1.0,36.0,2.0,1.0,19800.0,1,2016
18.0,1.0,17.0,5.0,7750.0,17.0,2.0,40.0,2.0,1.0,2900.0,1,2016
22.0,4.0,19.0,5.0,4640.0,36.0,17.0,20.0,2.0,2.0,2000.0,2,2016
28.0,1.0,21.0,5.0,4760.0,17.0,0.0,48.0,1.0,1.0,59500.0,1,2016
25.0,1.0,21.0,5.0,3255.0,31.0,13.0,40.0,2.0,1.0,53000.0,1,2016
65.0,2.0,20.0,1.0,9620.0,17.0,0.0,10.0,1.0,1.0,6700.0,1,2016
55.0,4.0,17.0,1.0,4610.0,17.0,1.0,54.0,2.0,1.0,15000.0,1,2016
53.0,1.0,17.0,3.0,9150.0,1.0,0.0,40.0,1.0,1.0,21000.0,1,2016
59.0,4.0,24.0,1.0,20.0,19.0,0.0,80.0,1.0,1.0,238500.0,1,2016
56.0,4.0,16.0,1.0,5700.0,19.0,1.0,40.0,2.0,1.0,44500.0,1,2016
38.0,1.0,21.0,1.0,430.0,26.0,0.0,5.0,2.0,1.0,5000.0,1,2016
39.0,1.0,21.0,1.0,430.0,26.0,1.0,60.0,1.0,1.0,170000.0,1,2016
59.0,1.0,16.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,70000.0,1,2016
58.0,1.0,16.0,1.0,5610.0,17.0,1.0,28.0,1.0,1.0,18000.0,1,2016
22.0,1.0,16.0,1.0,4850.0,17.0,0.0,60.0,2.0,1.0,30000.0,1,2016
20.0,1.0,16.0,5.0,4510.0,17.0,5.0,60.0,2.0,1.0,20000.0,1,2016
53.0,1.0,21.0,3.0,5620.0,17.0,2.0,32.0,1.0,1.0,23004.0,1,2016
68.0,6.0,19.0,3.0,5510.0,28.0,0.0,9.0,1.0,1.0,25930.0,1,2016
62.0,4.0,22.0,1.0,5240.0,17.0,1.0,40.0,2.0,2.0,48000.0,2,2016
32.0,1.0,20.0,5.0,137.0,19.0,0.0,42.0,2.0,6.0,70000.0,6,2016
29.0,1.0,21.0,5.0,1360.0,34.0,13.0,50.0,1.0,1.0,80000.0,1,2016
49.0,7.0,21.0,1.0,710.0,55.0,0.0,50.0,1.0,1.0,47500.0,1,2016
39.0,6.0,16.0,1.0,4250.0,303.0,0.0,40.0,1.0,8.0,14000.0,8,2016
54.0,1.0,21.0,3.0,10.0,36.0,0.0,60.0,1.0,1.0,237200.0,1,2016
30.0,1.0,21.0,3.0,4010.0,17.0,0.0,40.0,2.0,1.0,29000.0,1,2016
38.0,7.0,23.0,1.0,2100.0,19.0,0.0,70.0,1.0,1.0,503000.0,1,2016
40.0,2.0,21.0,1.0,4110.0,215.0,1.0,20.0,2.0,6.0,4500.0,6,2016
26.0,1.0,22.0,5.0,710.0,103.0,17.0,40.0,1.0,1.0,2700.0,1,2016
47.0,5.0,20.0,1.0,1220.0,17.0,0.0,40.0,2.0,1.0,78000.0,1,2016
44.0,1.0,16.0,1.0,9130.0,17.0,1.0,55.0,1.0,1.0,78000.0,1,2016
25.0,1.0,19.0,5.0,1050.0,17.0,0.0,40.0,2.0,2.0,29000.0,2,2016
67.0,7.0,21.0,1.0,4230.0,17.0,1.0,30.0,2.0,1.0,61200.0,1,2016
37.0,3.0,17.0,5.0,5620.0,17.0,0.0,40.0,1.0,2.0,46000.0,2,2016
55.0,1.0,16.0,1.0,5700.0,55.0,0.0,40.0,2.0,1.0,50000.0,1,2016
59.0,1.0,16.0,1.0,7350.0,17.0,1.0,48.0,1.0,1.0,75000.0,1,2016
22.0,1.0,18.0,5.0,4640.0,17.0,17.0,15.0,2.0,2.0,1000.0,2,2016
45.0,1.0,16.0,1.0,8140.0,17.0,0.0,48.0,1.0,1.0,72000.0,1,2016
46.0,4.0,19.0,1.0,4020.0,17.0,1.0,40.0,2.0,1.0,30000.0,1,2016
72.0,2.0,22.0,1.0,2320.0,17.0,0.0,10.0,1.0,1.0,80500.0,1,2016
62.0,3.0,21.0,3.0,2310.0,17.0,0.0,40.0,2.0,1.0,50500.0,1,2016
37.0,1.0,21.0,1.0,4710.0,206.0,0.0,50.0,1.0,6.0,84000.0,6,2016
37.0,1.0,18.0,1.0,630.0,55.0,1.0,40.0,2.0,1.0,54000.0,1,2016
40.0,5.0,19.0,5.0,5820.0,17.0,0.0,40.0,2.0,1.0,52000.0,1,2016
49.0,4.0,1.0,1.0,4610.0,463.0,0.0,80.0,2.0,2.0,26200.0,2,2016
61.0,1.0,22.0,1.0,4530.0,463.0,1.0,40.0,1.0,2.0,22600.0,2,2016
56.0,4.0,22.0,1.0,5940.0,17.0,0.0,38.0,2.0,1.0,74000.0,1,2016
74.0,1.0,16.0,1.0,9130.0,17.0,1.0,30.0,1.0,1.0,77000.0,1,2016
38.0,1.0,21.0,5.0,10.0,17.0,0.0,50.0,2.0,1.0,123000.0,1,2016
64.0,1.0,20.0,1.0,3620.0,17.0,1.0,40.0,2.0,1.0,38950.0,1,2016
31.0,1.0,21.0,1.0,2630.0,17.0,0.0,40.0,1.0,1.0,47000.0,1,2016
30.0,1.0,21.0,1.0,950.0,454.0,1.0,40.0,2.0,2.0,38000.0,2,2016
59.0,6.0,21.0,3.0,4250.0,17.0,0.0,5.0,1.0,1.0,57950.0,1,2016
22.0,1.0,18.0,5.0,4250.0,17.0,2.0,40.0,1.0,1.0,28000.0,1,2016
42.0,1.0,21.0,1.0,350.0,233.0,0.0,40.0,1.0,6.0,60000.0,6,2016
43.0,1.0,23.0,1.0,3255.0,233.0,1.0,40.0,2.0,6.0,60000.0,6,2016
37.0,2.0,19.0,4.0,2300.0,17.0,0.0,40.0,2.0,1.0,39620.0,1,2016
51.0,1.0,19.0,5.0,9620.0,303.0,2.0,40.0,1.0,1.0,40000.0,1,2016
57.0,1.0,16.0,3.0,6230.0,17.0,0.0,60.0,1.0,1.0,80000.0,1,2016
47.0,1.0,16.0,1.0,5240.0,17.0,0.0,60.0,1.0,1.0,79000.0,1,2016
51.0,1.0,17.0,1.0,410.0,17.0,1.0,40.0,2.0,1.0,24000.0,1,2016
60.0,3.0,16.0,1.0,7210.0,17.0,0.0,40.0,1.0,1.0,68000.0,1,2016
60.0,1.0,16.0,1.0,5100.0,17.0,1.0,40.0,2.0,1.0,23600.0,1,2016
55.0,1.0,16.0,1.0,4760.0,17.0,0.0,40.0,1.0,1.0,35000.0,1,2016
54.0,1.0,18.0,1.0,5240.0,17.0,1.0,37.0,2.0,1.0,60000.0,1,2016
43.0,1.0,15.0,5.0,9620.0,313.0,0.0,40.0,1.0,1.0,22000.0,1,2016
45.0,1.0,21.0,1.0,7330.0,17.0,0.0,47.0,1.0,1.0,49000.0,1,2016
44.0,1.0,19.0,1.0,7750.0,17.0,1.0,40.0,2.0,1.0,9400.0,1,2016
41.0,7.0,16.0,1.0,6355.0,17.0,0.0,50.0,1.0,1.0,103200.0,1,2016
35.0,1.0,12.0,1.0,4700.0,17.0,1.0,35.0,2.0,1.0,22000.0,1,2016
41.0,1.0,22.0,1.0,430.0,36.0,0.0,50.0,2.0,6.0,147000.0,6,2016
51.0,2.0,21.0,1.0,100.0,17.0,0.0,50.0,1.0,1.0,104770.0,1,2016
47.0,2.0,21.0,1.0,3160.0,18.0,1.0,20.0,2.0,1.0,64000.0,1,2016
81.0,1.0,18.0,1.0,5700.0,17.0,0.0,40.0,2.0,1.0,51800.0,1,2016
58.0,1.0,19.0,5.0,9620.0,17.0,2.0,40.0,1.0,1.0,23300.0,1,2016
32.0,2.0,22.0,1.0,2340.0,17.0,0.0,40.0,1.0,1.0,45000.0,1,2016
33.0,4.0,22.0,1.0,2320.0,17.0,1.0,45.0,2.0,1.0,48000.0,1,2016
64.0,1.0,16.0,1.0,4850.0,17.0,0.0,50.0,1.0,1.0,378000.0,1,2016
62.0,2.0,16.0,1.0,5700.0,17.0,1.0,22.0,2.0,1.0,13000.0,1,2016
28.0,1.0,16.0,5.0,9620.0,17.0,0.0,56.0,1.0,8.0,40000.0,8,2016
28.0,1.0,16.0,5.0,4700.0,303.0,13.0,45.0,2.0,8.0,45000.0,8,2016
29.0,6.0,17.0,2.0,4600.0,303.0,0.0,25.0,2.0,8.0,3000.0,8,2016
30.0,1.0,20.0,5.0,6120.0,17.0,0.0,50.0,1.0,1.0,40000.0,1,2016
59.0,4.0,22.0,2.0,2310.0,17.0,0.0,50.0,2.0,1.0,72150.0,1,2016
44.0,1.0,21.0,1.0,800.0,17.0,0.0,40.0,1.0,1.0,70000.0,1,2016
43.0,1.0,21.0,1.0,120.0,17.0,1.0,43.0,2.0,1.0,35000.0,1,2016
32.0,1.0,20.0,5.0,800.0,17.0,0.0,50.0,2.0,1.0,52800.0,1,2016
38.0,3.0,21.0,1.0,8620.0,26.0,0.0,41.0,1.0,1.0,56000.0,1,2016
36.0,2.0,21.0,1.0,2010.0,19.0,1.0,40.0,2.0,1.0,40000.0,1,2016
58.0,6.0,19.0,2.0,6240.0,17.0,0.0,15.0,2.0,1.0,50000.0,1,2016
43.0,1.0,16.0,1.0,5110.0,17.0,0.0,40.0,2.0,1.0,20800.0,1,2016
38.0,3.0,16.0,1.0,3740.0,17.0,1.0,50.0,1.0,1.0,45000.0,1,2016
22.0,1.0,20.0,5.0,3600.0,17.0,0.0,36.0,2.0,9.0,7000.0,9,2016
43.0,1.0,16.0,5.0,3600.0,17.0,6.0,40.0,2.0,1.0,8000.0,1,2016
48.0,1.0,15.0,1.0,4220.0,303.0,0.0,40.0,1.0,1.0,43000.0,1,2016
26.0,2.0,22.0,5.0,2010.0,47.0,17.0,30.0,2.0,1.0,15600.0,1,2016
26.0,1.0,20.0,5.0,3630.0,17.0,0.0,18.0,2.0,8.0,11000.0,8,2016
18.0,1.0,18.0,5.0,4430.0,17.0,17.0,20.0,1.0,1.0,1600.0,1,2016
60.0,1.0,20.0,3.0,5240.0,17.0,0.0,40.0,1.0,1.0,32000.0,1,2016
25.0,1.0,16.0,5.0,9620.0,26.0,15.0,80.0,1.0,1.0,10000.0,1,2016
48.0,2.0,16.0,5.0,8965.0,17.0,17.0,30.0,1.0,1.0,18200.0,1,2016
32.0,1.0,21.0,1.0,7220.0,55.0,0.0,55.0,1.0,1.0,60000.0,1,2016
36.0,1.0,16.0,1.0,6700.0,17.0,0.0,40.0,1.0,1.0,109000.0,1,2016
34.0,2.0,21.0,1.0,5850.0,17.0,1.0,1.0,2.0,1.0,400.0,1,2016
22.0,2.0,19.0,5.0,4720.0,17.0,17.0,25.0,1.0,1.0,600.0,1,2016
