AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,TARGET,GROUP,YEAR
19.0,2.0,19.0,5.0,5320.0,51.0,38.0,14.0,1.0,1.0,8000.0,1,2019
30.0,1.0,17.0,5.0,6230.0,30.0,38.0,50.0,1.0,1.0,7000.0,1,2019
19.0,1.0,19.0,5.0,5400.0,6.0,38.0,36.0,2.0,1.0,3000.0,1,2019
18.0,1.0,19.0,5.0,3960.0,17.0,38.0,24.0,2.0,1.0,9600.0,1,2019
20.0,1.0,19.0,5.0,4110.0,17.0,38.0,30.0,2.0,1.0,4000.0,1,2019
19.0,3.0,18.0,5.0,5740.0,17.0,38.0,30.0,2.0,1.0,2300.0,1,2019
19.0,1.0,19.0,5.0,9645.0,17.0,38.0,28.0,1.0,1.0,93000.0,1,2019
20.0,1.0,19.0,5.0,4720.0,17.0,38.0,10.0,2.0,1.0,12000.0,1,2019
53.0,2.0,15.0,5.0,7750.0,45.0,38.0,15.0,1.0,1.0,11500.0,1,2019
20.0,1.0,19.0,5.0,5810.0,17.0,38.0,40.0,1.0,1.0,2000.0,1,2019
21.0,2.0,16.0,5.0,9620.0,6.0,38.0,5.0,1.0,1.0,2200.0,1,2019
21.0,2.0,21.0,5.0,4540.0,55.0,38.0,48.0,1.0,1.0,7000.0,1,2019
20.0,4.0,19.0,5.0,1970.0,17.0,38.0,6.0,2.0,1.0,1800.0,1,2019
20.0,1.0,12.0,3.0,4110.0,17.0,38.0,40.0,2.0,1.0,1600.0,1,2019
55.0,6.0,21.0,5.0,2360.0,17.0,38.0,20.0,1.0,1.0,8200.0,1,2019
18.0,7.0,16.0,5.0,5400.0,17.0,38.0,20.0,2.0,1.0,5000.0,1,2019
20.0,6.0,19.0,5.0,4600.0,17.0,38.0,20.0,2.0,1.0,2000.0,1,2019
20.0,2.0,19.0,5.0,725.0,17.0,38.0,11.0,1.0,1.0,4000.0,1,2019
19.0,1.0,18.0,5.0,5240.0,17.0,38.0,30.0,2.0,2.0,5300.0,2,2019
17.0,1.0,17.0,5.0,4130.0,17.0,37.0,7.0,1.0,2.0,420.0,2,2019
19.0,2.0,19.0,5.0,9620.0,17.0,38.0,4.0,1.0,1.0,4000.0,1,2019
19.0,1.0,19.0,5.0,8990.0,53.0,38.0,40.0,1.0,1.0,6100.0,1,2019
20.0,1.0,19.0,5.0,9620.0,51.0,38.0,43.0,1.0,1.0,12000.0,1,2019
38.0,1.0,12.0,3.0,9600.0,17.0,37.0,40.0,1.0,1.0,12000.0,1,2019
18.0,1.0,16.0,5.0,4020.0,17.0,38.0,32.0,2.0,1.0,4400.0,1,2019
21.0,2.0,20.0,5.0,4622.0,17.0,38.0,30.0,2.0,2.0,5000.0,2,2019
21.0,2.0,19.0,5.0,4640.0,26.0,38.0,10.0,1.0,1.0,400.0,1,2019
20.0,2.0,19.0,5.0,5400.0,17.0,38.0,50.0,2.0,1.0,5000.0,1,2019
20.0,2.0,16.0,1.0,4110.0,6.0,38.0,24.0,1.0,1.0,6700.0,1,2019
18.0,2.0,16.0,5.0,2723.0,6.0,38.0,5.0,1.0,1.0,250.0,1,2019
21.0,1.0,18.0,5.0,4030.0,17.0,38.0,25.0,1.0,1.0,2000.0,1,2019
20.0,6.0,19.0,5.0,4600.0,17.0,38.0,15.0,2.0,1.0,1000.0,1,2019
18.0,1.0,18.0,5.0,4150.0,31.0,38.0,25.0,2.0,9.0,3200.0,9,2019
21.0,1.0,14.0,5.0,6410.0,17.0,37.0,55.0,1.0,8.0,20000.0,8,2019
21.0,1.0,19.0,5.0,4700.0,13.0,38.0,35.0,1.0,1.0,3000.0,1,2019
20.0,1.0,16.0,5.0,4600.0,17.0,38.0,20.0,2.0,1.0,5000.0,1,2019
34.0,1.0,21.0,5.0,705.0,6.0,38.0,40.0,2.0,1.0,40000.0,1,2019
18.0,2.0,16.0,5.0,4622.0,6.0,38.0,35.0,2.0,1.0,17500.0,1,2019
24.0,1.0,19.0,5.0,5400.0,17.0,38.0,10.0,1.0,1.0,4000.0,1,2019
21.0,4.0,16.0,5.0,6050.0,17.0,38.0,10.0,2.0,2.0,2000.0,2,2019
19.0,6.0,18.0,5.0,4600.0,12.0,38.0,60.0,2.0,1.0,5200.0,1,2019
44.0,1.0,19.0,3.0,9130.0,303.0,37.0,55.0,1.0,1.0,20000.0,1,2019
34.0,1.0,21.0,5.0,705.0,6.0,38.0,40.0,2.0,1.0,40000.0,1,2019
20.0,1.0,16.0,5.0,4020.0,55.0,38.0,40.0,2.0,1.0,3000.0,1,2019
59.0,4.0,15.0,5.0,4220.0,17.0,37.0,40.0,1.0,2.0,15000.0,2,2019
19.0,1.0,19.0,5.0,4055.0,17.0,38.0,28.0,2.0,6.0,8000.0,6,2019
18.0,1.0,18.0,5.0,4720.0,17.0,38.0,30.0,2.0,1.0,2500.0,1,2019
47.0,2.0,19.0,5.0,8300.0,17.0,38.0,8.0,2.0,2.0,2720.0,2,2019
55.0,1.0,21.0,4.0,9720.0,17.0,37.0,50.0,1.0,1.0,60000.0,1,2019
20.0,1.0,19.0,5.0,3648.0,18.0,38.0,43.0,2.0,1.0,5000.0,1,2019
20.0,1.0,19.0,5.0,9130.0,17.0,38.0,10.0,2.0,9.0,1500.0,9,2019
20.0,2.0,19.0,5.0,3930.0,17.0,38.0,10.0,2.0,1.0,3000.0,1,2019
19.0,1.0,19.0,5.0,2435.0,17.0,38.0,20.0,2.0,1.0,3000.0,1,2019
18.0,1.0,16.0,5.0,4950.0,25.0,37.0,50.0,1.0,1.0,400.0,1,2019
44.0,1.0,12.0,5.0,4110.0,17.0,37.0,24.0,1.0,2.0,8000.0,2,2019
18.0,1.0,18.0,5.0,4150.0,31.0,38.0,25.0,2.0,9.0,3200.0,9,2019
19.0,2.0,19.0,5.0,4622.0,17.0,38.0,15.0,2.0,6.0,1500.0,6,2019
19.0,1.0,19.0,5.0,4240.0,17.0,38.0,40.0,1.0,1.0,4000.0,1,2019
20.0,2.0,19.0,5.0,3930.0,17.0,38.0,11.0,2.0,1.0,3400.0,1,2019
20.0,2.0,19.0,5.0,2002.0,39.0,38.0,15.0,2.0,1.0,5000.0,1,2019
37.0,1.0,17.0,5.0,4251.0,17.0,37.0,35.0,1.0,1.0,8800.0,1,2019
19.0,1.0,18.0,5.0,2006.0,29.0,38.0,30.0,1.0,2.0,2100.0,2,2019
19.0,1.0,18.0,5.0,9620.0,17.0,38.0,40.0,1.0,1.0,5500.0,1,2019
21.0,1.0,17.0,5.0,4720.0,17.0,37.0,20.0,2.0,2.0,1600.0,2,2019
33.0,1.0,20.0,5.0,5540.0,17.0,38.0,40.0,1.0,8.0,36800.0,8,2019
18.0,6.0,18.0,5.0,4600.0,17.0,38.0,20.0,2.0,1.0,1000.0,1,2019
43.0,4.0,19.0,5.0,4020.0,17.0,37.0,40.0,1.0,2.0,14500.0,2,2019
77.0,2.0,22.0,5.0,2040.0,233.0,38.0,40.0,2.0,9.0,61900.0,9,2019
30.0,1.0,13.0,5.0,9620.0,17.0,37.0,40.0,1.0,8.0,550.0,8,2019
19.0,1.0,18.0,5.0,4720.0,9.0,38.0,20.0,1.0,1.0,3000.0,1,2019
33.0,1.0,17.0,3.0,8990.0,9.0,37.0,30.0,1.0,2.0,3200.0,2,2019
22.0,1.0,19.0,5.0,4760.0,17.0,38.0,30.0,1.0,1.0,2500.0,1,2019
23.0,1.0,16.0,5.0,4622.0,17.0,38.0,20.0,2.0,2.0,1300.0,2,2019
20.0,2.0,19.0,5.0,7340.0,1.0,38.0,15.0,1.0,1.0,3000.0,1,2019
18.0,1.0,16.0,5.0,4030.0,17.0,38.0,40.0,1.0,1.0,730.0,1,2019
22.0,1.0,20.0,5.0,1555.0,17.0,38.0,30.0,2.0,1.0,4000.0,1,2019
20.0,3.0,19.0,5.0,4600.0,13.0,38.0,30.0,2.0,1.0,2900.0,1,2019
20.0,2.0,19.0,5.0,4640.0,17.0,38.0,8.0,2.0,1.0,12100.0,1,2019
18.0,2.0,16.0,5.0,3960.0,8.0,38.0,20.0,1.0,1.0,2600.0,1,2019
18.0,1.0,18.0,5.0,4435.0,12.0,38.0,5.0,2.0,1.0,2000.0,1,2019
20.0,3.0,19.0,5.0,7200.0,17.0,38.0,40.0,2.0,1.0,4000.0,1,2019
17.0,1.0,8.0,5.0,6050.0,313.0,38.0,8.0,1.0,8.0,5000.0,8,2019
21.0,1.0,19.0,5.0,1970.0,17.0,38.0,15.0,2.0,1.0,4000.0,1,2019
18.0,1.0,19.0,5.0,8990.0,40.0,38.0,60.0,1.0,9.0,12000.0,9,2019
19.0,2.0,19.0,5.0,4020.0,17.0,38.0,10.0,2.0,1.0,4600.0,1,2019
17.0,1.0,13.0,5.0,9620.0,51.0,38.0,4.0,2.0,2.0,3800.0,2,2019
57.0,1.0,19.0,5.0,7750.0,28.0,38.0,40.0,1.0,2.0,15000.0,2,2019
45.0,1.0,17.0,1.0,9620.0,17.0,37.0,24.0,1.0,1.0,18400.0,1,2019
35.0,1.0,17.0,5.0,9620.0,17.0,38.0,40.0,1.0,2.0,20800.0,2,2019
20.0,1.0,19.0,5.0,4600.0,17.0,38.0,20.0,2.0,1.0,5000.0,1,2019
67.0,2.0,23.0,5.0,2040.0,17.0,38.0,45.0,1.0,1.0,20000.0,1,2019
37.0,1.0,17.0,5.0,9645.0,17.0,38.0,16.0,1.0,1.0,16000.0,1,2019
19.0,5.0,16.0,5.0,5400.0,17.0,38.0,20.0,1.0,1.0,5300.0,1,2019
19.0,2.0,19.0,5.0,4600.0,17.0,38.0,10.0,1.0,1.0,3000.0,1,2019
23.0,2.0,19.0,5.0,725.0,17.0,38.0,14.0,1.0,1.0,5000.0,1,2019
20.0,1.0,19.0,5.0,3960.0,17.0,38.0,30.0,1.0,2.0,2800.0,2,2019
19.0,5.0,16.0,5.0,9830.0,39.0,38.0,40.0,1.0,1.0,17700.0,1,2019
21.0,2.0,19.0,5.0,4640.0,26.0,38.0,10.0,1.0,1.0,400.0,1,2019
39.0,1.0,13.0,5.0,9640.0,303.0,37.0,55.0,1.0,1.0,8000.0,1,2019
42.0,4.0,17.0,4.0,4251.0,247.0,37.0,35.0,1.0,6.0,350.0,6,2019
18.0,1.0,18.0,5.0,4110.0,17.0,38.0,8.0,2.0,1.0,1000.0,1,2019
58.0,1.0,18.0,5.0,7750.0,17.0,38.0,40.0,1.0,2.0,1800.0,2,2019
26.0,4.0,22.0,5.0,2545.0,13.0,38.0,60.0,1.0,1.0,30100.0,1,2019
57.0,2.0,22.0,5.0,2040.0,17.0,38.0,50.0,1.0,1.0,30000.0,1,2019
62.0,2.0,22.0,5.0,2040.0,17.0,38.0,40.0,1.0,2.0,720.0,2,2019
19.0,1.0,18.0,5.0,4655.0,17.0,38.0,20.0,1.0,1.0,5700.0,1,2019
24.0,1.0,19.0,5.0,9142.0,48.0,38.0,22.0,1.0,1.0,8500.0,1,2019
52.0,7.0,19.0,1.0,6230.0,17.0,37.0,48.0,1.0,1.0,60000.0,1,2019
26.0,4.0,22.0,5.0,2545.0,13.0,38.0,60.0,1.0,1.0,30100.0,1,2019
18.0,5.0,19.0,5.0,7020.0,18.0,38.0,99.0,1.0,1.0,23700.0,1,2019
21.0,1.0,19.0,5.0,4760.0,55.0,38.0,60.0,1.0,1.0,3400.0,1,2019
40.0,1.0,13.0,3.0,6800.0,17.0,37.0,92.0,1.0,1.0,12000.0,1,2019
19.0,4.0,16.0,5.0,4435.0,13.0,38.0,4.0,2.0,1.0,620.0,1,2019
33.0,2.0,22.0,5.0,2205.0,17.0,38.0,20.0,2.0,1.0,22800.0,1,2019
19.0,1.0,19.0,5.0,6050.0,8.0,38.0,18.0,1.0,1.0,5500.0,1,2019
53.0,2.0,15.0,5.0,7750.0,45.0,38.0,15.0,1.0,1.0,11500.0,1,2019
19.0,1.0,19.0,5.0,9620.0,303.0,38.0,4.0,2.0,1.0,900.0,1,2019
57.0,1.0,19.0,5.0,7750.0,28.0,38.0,40.0,1.0,2.0,15000.0,2,2019
19.0,2.0,18.0,5.0,4622.0,17.0,38.0,15.0,2.0,1.0,1500.0,1,2019
25.0,1.0,12.0,5.0,8225.0,17.0,37.0,40.0,1.0,9.0,11000.0,9,2019
19.0,3.0,16.0,5.0,4622.0,17.0,38.0,35.0,1.0,1.0,2700.0,1,2019
33.0,1.0,20.0,5.0,5540.0,17.0,38.0,40.0,1.0,8.0,36800.0,8,2019
21.0,4.0,16.0,5.0,1050.0,17.0,38.0,10.0,1.0,1.0,6700.0,1,2019
18.0,1.0,18.0,5.0,9620.0,17.0,38.0,15.0,1.0,1.0,800.0,1,2019
21.0,2.0,20.0,5.0,5240.0,217.0,38.0,16.0,1.0,6.0,2000.0,6,2019
17.0,1.0,8.0,5.0,6050.0,313.0,38.0,8.0,1.0,8.0,5000.0,8,2019
47.0,1.0,19.0,5.0,4720.0,17.0,38.0,36.0,2.0,2.0,5300.0,2,2019
38.0,1.0,15.0,1.0,9620.0,17.0,38.0,40.0,1.0,1.0,5000.0,1,2019
22.0,2.0,19.0,5.0,4030.0,17.0,38.0,33.0,1.0,8.0,1900.0,8,2019
19.0,1.0,18.0,5.0,8710.0,42.0,38.0,20.0,2.0,1.0,2300.0,1,2019
22.0,6.0,14.0,5.0,5240.0,17.0,38.0,30.0,2.0,1.0,22000.0,1,2019
18.0,1.0,18.0,5.0,5300.0,18.0,38.0,25.0,2.0,1.0,8700.0,1,2019
20.0,4.0,19.0,5.0,1108.0,17.0,38.0,6.0,1.0,6.0,4200.0,6,2019
22.0,4.0,19.0,5.0,1555.0,17.0,38.0,15.0,1.0,6.0,3500.0,6,2019
19.0,4.0,19.0,5.0,3960.0,17.0,38.0,20.0,1.0,1.0,2000.0,1,2019
19.0,1.0,18.0,5.0,8710.0,42.0,38.0,20.0,2.0,1.0,2300.0,1,2019
25.0,2.0,21.0,5.0,2350.0,46.0,38.0,40.0,1.0,1.0,40000.0,1,2019
24.0,1.0,21.0,5.0,2545.0,6.0,38.0,30.0,1.0,1.0,1700.0,1,2019
21.0,4.0,19.0,5.0,1970.0,17.0,38.0,10.0,1.0,1.0,2300.0,1,2019
20.0,4.0,19.0,5.0,9645.0,17.0,38.0,11.0,1.0,1.0,12000.0,1,2019
19.0,1.0,18.0,5.0,3960.0,8.0,38.0,40.0,2.0,1.0,3500.0,1,2019
24.0,2.0,21.0,5.0,2545.0,207.0,38.0,45.0,1.0,6.0,25000.0,6,2019
21.0,1.0,19.0,5.0,4760.0,13.0,38.0,15.0,2.0,1.0,5300.0,1,2019
18.0,1.0,18.0,5.0,4720.0,17.0,38.0,20.0,2.0,1.0,5000.0,1,2019
18.0,2.0,18.0,5.0,4640.0,17.0,38.0,10.0,2.0,1.0,5000.0,1,2019
18.0,1.0,16.0,5.0,4020.0,17.0,38.0,32.0,2.0,1.0,4400.0,1,2019
20.0,1.0,19.0,5.0,4110.0,17.0,38.0,30.0,2.0,1.0,4000.0,1,2019
20.0,2.0,19.0,5.0,2555.0,17.0,38.0,7.0,2.0,1.0,900.0,1,2019
60.0,2.0,16.0,5.0,8990.0,17.0,38.0,24.0,2.0,2.0,4190.0,2,2019
22.0,1.0,14.0,5.0,9620.0,17.0,37.0,60.0,1.0,2.0,2000.0,2,2019
17.0,1.0,13.0,5.0,9620.0,51.0,38.0,4.0,2.0,2.0,3800.0,2,2019
65.0,2.0,22.0,5.0,2040.0,301.0,38.0,40.0,1.0,1.0,23000.0,1,2019
21.0,1.0,18.0,5.0,1460.0,18.0,38.0,60.0,2.0,2.0,11500.0,2,2019
21.0,2.0,19.0,5.0,2350.0,128.0,38.0,10.0,1.0,1.0,3800.0,1,2019
87.0,2.0,22.0,5.0,2040.0,17.0,38.0,2.0,1.0,1.0,720.0,1,2019
55.0,1.0,17.0,3.0,6515.0,344.0,37.0,38.0,1.0,1.0,544000.0,1,2019
20.0,3.0,16.0,5.0,9620.0,12.0,38.0,7.0,2.0,1.0,720.0,1,2019
41.0,7.0,20.0,1.0,6220.0,128.0,37.0,50.0,1.0,1.0,70000.0,1,2019
20.0,1.0,19.0,5.0,4720.0,23.0,38.0,36.0,1.0,1.0,5000.0,1,2019
55.0,1.0,14.0,5.0,4220.0,17.0,37.0,50.0,1.0,2.0,15000.0,2,2019
19.0,1.0,19.0,5.0,2435.0,4.0,38.0,20.0,2.0,1.0,5000.0,1,2019
18.0,1.0,18.0,5.0,4435.0,17.0,38.0,20.0,1.0,1.0,1800.0,1,2019
25.0,1.0,22.0,5.0,2545.0,17.0,38.0,20.0,2.0,2.0,8000.0,2,2019
20.0,2.0,19.0,5.0,2751.0,17.0,38.0,2.0,2.0,1.0,890.0,1,2019
67.0,2.0,21.0,1.0,1108.0,17.0,37.0,40.0,1.0,1.0,42000.0,1,2019
20.0,2.0,19.0,5.0,2310.0,6.0,38.0,20.0,2.0,1.0,3700.0,1,2019
21.0,4.0,16.0,5.0,6050.0,17.0,38.0,10.0,2.0,2.0,2000.0,2,2019
29.0,2.0,21.0,5.0,5000.0,440.0,38.0,40.0,1.0,2.0,8800.0,2,2019
33.0,2.0,22.0,5.0,2205.0,17.0,38.0,20.0,2.0,1.0,22800.0,1,2019
21.0,2.0,19.0,5.0,52.0,17.0,38.0,17.0,2.0,1.0,6300.0,1,2019
65.0,2.0,22.0,5.0,2040.0,301.0,38.0,40.0,1.0,1.0,23000.0,1,2019
20.0,1.0,19.0,5.0,4760.0,17.0,38.0,37.0,2.0,1.0,15000.0,1,2019
19.0,5.0,16.0,5.0,5165.0,17.0,38.0,25.0,1.0,2.0,6300.0,2,2019
21.0,2.0,19.0,5.0,3870.0,19.0,38.0,12.0,1.0,1.0,5000.0,1,2019
20.0,3.0,19.0,5.0,7200.0,17.0,38.0,40.0,2.0,1.0,4000.0,1,2019
41.0,4.0,18.0,5.0,4020.0,17.0,37.0,36.0,1.0,9.0,19000.0,9,2019
27.0,1.0,23.0,5.0,2545.0,32.0,38.0,20.0,2.0,1.0,6200.0,1,2019
20.0,1.0,12.0,3.0,4110.0,17.0,38.0,40.0,2.0,1.0,1600.0,1,2019
19.0,1.0,19.0,5.0,3401.0,17.0,38.0,15.0,2.0,1.0,1100.0,1,2019
22.0,2.0,19.0,5.0,9620.0,17.0,38.0,16.0,2.0,2.0,1770.0,2,2019
19.0,1.0,19.0,5.0,9645.0,17.0,38.0,40.0,1.0,1.0,4000.0,1,2019
21.0,1.0,19.0,5.0,4020.0,17.0,38.0,15.0,1.0,1.0,5200.0,1,2019
54.0,1.0,14.0,5.0,8100.0,17.0,37.0,40.0,1.0,2.0,36200.0,2,2019
54.0,1.0,19.0,3.0,6200.0,17.0,37.0,60.0,1.0,1.0,43000.0,1,2019
21.0,1.0,19.0,5.0,8740.0,17.0,38.0,10.0,1.0,1.0,4000.0,1,2019
23.0,2.0,16.0,5.0,1555.0,427.0,38.0,15.0,1.0,2.0,2200.0,2,2019
26.0,2.0,18.0,5.0,7750.0,29.0,38.0,20.0,1.0,1.0,14700.0,1,2019
57.0,2.0,22.0,5.0,2040.0,17.0,38.0,50.0,1.0,1.0,30000.0,1,2019
37.0,1.0,17.0,5.0,9645.0,17.0,38.0,16.0,1.0,1.0,16000.0,1,2019
47.0,2.0,19.0,5.0,8300.0,17.0,38.0,8.0,2.0,2.0,2720.0,2,2019
19.0,4.0,18.0,5.0,3960.0,17.0,38.0,10.0,2.0,1.0,2000.0,1,2019
23.0,6.0,19.0,5.0,4700.0,17.0,37.0,99.0,1.0,2.0,1051000.0,2,2019
21.0,1.0,19.0,5.0,4040.0,17.0,38.0,20.0,1.0,1.0,4000.0,1,2019
19.0,1.0,16.0,5.0,4110.0,6.0,38.0,17.0,1.0,1.0,770.0,1,2019
22.0,2.0,19.0,5.0,5850.0,17.0,38.0,10.0,1.0,1.0,6200.0,1,2019
22.0,1.0,19.0,5.0,6600.0,17.0,38.0,22.0,1.0,1.0,1900.0,1,2019
19.0,1.0,18.0,5.0,9620.0,17.0,38.0,40.0,1.0,1.0,1660.0,1,2019
20.0,1.0,12.0,3.0,4110.0,17.0,38.0,40.0,2.0,1.0,1600.0,1,2019
22.0,5.0,19.0,5.0,9825.0,8.0,38.0,20.0,1.0,1.0,3000.0,1,2019
46.0,4.0,18.0,5.0,4220.0,17.0,37.0,28.0,1.0,2.0,2050.0,2,2019
20.0,2.0,19.0,5.0,7340.0,1.0,38.0,15.0,1.0,1.0,3000.0,1,2019
21.0,1.0,19.0,5.0,4110.0,17.0,38.0,30.0,1.0,6.0,2500.0,6,2019
37.0,6.0,17.0,5.0,3602.0,17.0,38.0,40.0,2.0,2.0,10000.0,2,2019
60.0,2.0,16.0,5.0,8990.0,17.0,38.0,24.0,2.0,2.0,4190.0,2,2019
45.0,4.0,19.0,5.0,4020.0,17.0,37.0,48.0,1.0,2.0,5300.0,2,2019
40.0,1.0,14.0,3.0,4020.0,17.0,37.0,30.0,1.0,2.0,180.0,2,2019
18.0,4.0,19.0,5.0,9350.0,17.0,38.0,12.0,1.0,1.0,3700.0,1,2019
19.0,1.0,19.0,5.0,4720.0,4.0,38.0,40.0,2.0,1.0,9000.0,1,2019
20.0,2.0,19.0,5.0,2002.0,39.0,38.0,15.0,2.0,1.0,5000.0,1,2019
89.0,6.0,16.0,2.0,205.0,17.0,37.0,35.0,1.0,1.0,18430.0,1,2019
21.0,6.0,19.0,5.0,4600.0,8.0,38.0,25.0,2.0,1.0,12000.0,1,2019
57.0,1.0,19.0,5.0,7750.0,28.0,38.0,40.0,1.0,2.0,15000.0,2,2019
18.0,3.0,18.0,5.0,3960.0,17.0,38.0,60.0,1.0,1.0,11000.0,1,2019
18.0,1.0,18.0,5.0,4720.0,17.0,38.0,30.0,2.0,1.0,12600.0,1,2019
20.0,1.0,19.0,5.0,4600.0,17.0,38.0,20.0,2.0,1.0,5000.0,1,2019
20.0,1.0,16.0,5.0,4140.0,18.0,38.0,10.0,1.0,1.0,600.0,1,2019
19.0,2.0,16.0,5.0,4760.0,17.0,38.0,20.0,2.0,1.0,2000.0,1,2019
26.0,1.0,19.0,1.0,6230.0,17.0,37.0,40.0,1.0,1.0,32000.0,1,2019
46.0,2.0,15.0,5.0,7750.0,17.0,38.0,5.0,1.0,1.0,11900.0,1,2019
19.0,1.0,18.0,5.0,4110.0,17.0,38.0,15.0,2.0,1.0,950.0,1,2019
46.0,4.0,14.0,4.0,4220.0,17.0,37.0,52.0,1.0,2.0,15000.0,2,2019
20.0,1.0,16.0,5.0,4110.0,51.0,38.0,30.0,2.0,1.0,10000.0,1,2019
27.0,1.0,16.0,5.0,4230.0,47.0,37.0,20.0,2.0,1.0,670.0,1,2019
26.0,1.0,21.0,5.0,2545.0,6.0,38.0,20.0,2.0,8.0,2500.0,8,2019
18.0,1.0,19.0,5.0,4760.0,36.0,38.0,9.0,2.0,6.0,5600.0,6,2019
89.0,6.0,16.0,2.0,205.0,17.0,37.0,35.0,1.0,1.0,18430.0,1,2019
55.0,1.0,17.0,3.0,6515.0,344.0,37.0,38.0,1.0,1.0,544000.0,1,2019
33.0,1.0,20.0,5.0,4110.0,17.0,37.0,25.0,2.0,1.0,1000.0,1,2019
65.0,2.0,22.0,5.0,2040.0,301.0,38.0,40.0,1.0,1.0,23000.0,1,2019
21.0,1.0,21.0,5.0,4110.0,17.0,38.0,25.0,2.0,1.0,10000.0,1,2019
21.0,1.0,19.0,5.0,2350.0,8.0,38.0,12.0,2.0,1.0,5000.0,1,2019
